no;bagian;fungsi;nama;nopek;january_training;january_sertifikasi_kompetensi;january_mobile_learning;february_training;february_sertifikasi_kompetensi;february_mobile_learning;march_training;march_sertifikasi_kompetensi;march_mobile_learning;april_training;april_sertifikasi_kompetensi;april_mobile_learning;may_training;may_sertifikasi_kompetensi;may_mobile_learning;june_training;june_sertifikasi_kompetensi;june_mobile_learning;july_training;july_sertifikasi_kompetensi;july_mobile_learning;august_training;august_sertifikasi_kompetensi;august_mobile_learning;september_training;september_sertifikasi_kompetensi;september_mobile_learning;data_issue
535;RFCC;Processing Line C;Employee_0535;ID0535;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
536;RFCC;Processing Line C;Employee_0536;ID0536;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;FALSE
537;RFCC;Processing Line C;Employee_0537;ID0537;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
538;RFCC;Processing Line C;Employee_0538;ID0538;0;0;0;0;0;0;0;0;0;0;0;5;2;0;0;2;1;0;0;0;0;0;0;0;0;0;0;FALSE
539;RFCC;Processing Line C;Employee_0539;ID0539;0;0;0;0;0;0;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;FALSE
540;RFCC;Processing Line C;Employee_0540;ID0540;0;0;0;0;0;0;0;0;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
541;RFCC;Processing Line C;Employee_0541;ID0541;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
542;RFCC;Processing Line C;Employee_0542;ID0542;0;0;0;0;0;0;0;0;0;0;0;41;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;FALSE
543;RFCC;Processing Line C;Employee_0543;ID0543;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;FALSE
544;RFCC;Processing Line C;Employee_0544;ID0544;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;FALSE
545;RFCC;Processing Line C;Employee_0545;ID0545;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
546;RFCC;Processing Line C;Employee_0546;ID0546;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
547;RFCC;Processing Line C;Employee_0547;ID0547;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
548;RFCC;Processing Line C;Employee_0548;ID0548;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;FALSE
549;RFCC;Processing Line C;Employee_0549;ID0549;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;FALSE
550;RFCC;Processing Line C;Employee_0550;ID0550;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
551;RFCC;Processing Line C;Employee_0551;ID0551;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
552;RFCC;Processing Line C;Employee_0552;ID0552;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;FALSE
553;RFCC;Processing Line C;Employee_0553;ID0553;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
554;RFCC;Processing Line C;Employee_0554;ID0554;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
555;RFCC;Processing Line C;Employee_0555;ID0555;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;FALSE
556;RFCC;Processing Line C;Employee_0556;ID0556;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;5;0;0;0;FALSE
557;RFCC;Processing Line C;Employee_0557;ID0557;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;1;0;0;0;1;0;0;0;0;0;FALSE
558;RFCC;Processing Line C;Employee_0558;ID0558;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;FALSE
559;RFCC;Processing Line C;Employee_0559;ID0559;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;FALSE
560;RFCC;Processing Line C;Employee_0560;ID0560;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;FALSE
561;RFCC;Processing Line C;Employee_0561;ID0561;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
562;RFCC;Processing Line C;Employee_0562;ID0562;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;FALSE
563;RFCC;Processing Line C;Employee_0563;ID0563;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
564;RFCC;Processing Line C;Employee_0564;ID0564;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3;3;0;0;0;0;0;0;FALSE
565;RFCC;Processing Line C;Employee_0565;ID0565;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;FALSE
566;RFCC;Processing Line C;Employee_0566;ID0566;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;FALSE
567;RFCC;Processing Line C;Employee_0567;ID0567;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
568;RFCC;Processing Line C;Employee_0568;ID0568;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;FALSE
569;RFCC;Processing Line C;Employee_0569;ID0569;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
570;RFCC;Processing Line C;Employee_0570;ID0570;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
571;RFCC;Processing Line C;Employee_0571;ID0571;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;FALSE
572;RFCC;Processing Line C;Employee_0572;ID0572;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;FALSE
573;RFCC;Processing Line C;Employee_0573;ID0573;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;FALSE
574;RFCC;Processing Line C;Employee_0574;ID0574;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;1;1;0;0;0;1;0;FALSE
575;RFCC;Processing Line C;Employee_0575;ID0575;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
576;RFCC;Processing Line C;Employee_0576;ID0576;0;0;0;0;0;0;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
577;RFCC;Processing Line C;Employee_0577;ID0577;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;FALSE
578;RFCC;Processing Line C;Employee_0578;ID0578;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;FALSE
579;RFCC;Processing Line C;Employee_0579;ID0579;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;FALSE
580;RFCC;Processing Line C;Employee_0580;ID0580;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
581;RFCC;Processing Line C;Employee_0581;ID0581;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;FALSE
582;RFCC;Processing Line C;Employee_0582;ID0582;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
583;RFCC;Processing Line C;Employee_0583;ID0583;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
584;RFCC;Processing Line C;Employee_0584;ID0584;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;FALSE
585;RFCC;Processing Line C;Employee_0585;ID0585;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
586;RFCC;Processing Line C;Employee_0586;ID0586;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;FALSE
587;RFCC;Processing Line C;Employee_0587;ID0587;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
588;RFCC;Processing Line C;Employee_0588;ID0588;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;FALSE
589;RFCC;Processing Line C;Employee_0589;ID0589;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;FALSE
590;RFCC;Processing Line C;Employee_0590;ID0590;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
591;RFCC;Processing Line C;Employee_0591;ID0591;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;FALSE
592;RFCC;Processing Line C;Employee_0592;ID0592;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
593;RFCC;Processing Line C;Employee_0593;ID0593;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;FALSE
594;RFCC;Processing Line C;Employee_0594;ID0594;0;0;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;FALSE
595;RFCC;Processing Line C;Employee_0595;ID0595;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
596;RFCC;Processing Line C;Employee_0596;ID0596;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;FALSE
597;RFCC;Processing Line C;Employee_0597;ID0597;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;FALSE
598;RFCC;Processing Line C;Employee_0598;ID0598;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;FALSE
599;RFCC;Processing Line C;Employee_0599;ID0599;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
600;RFCC;Processing Line C;Employee_0600;ID0600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
601;RFCC;Processing Line C;Employee_0601;ID0601;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
602;RFCC;Processing Line C;Employee_0602;ID0602;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
603;RFCC;Processing Line C;Employee_0603;ID0603;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
604;RFCC;Processing Line C;Employee_0604;ID0604;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
605;RFCC;Processing Line C;Employee_0605;ID0605;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
606;RFCC;Processing Line C;Employee_0606;ID0606;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;FALSE
607;Utilities RFCC;Processing Line C;Employee_0607;ID0607;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
608;Utilities RFCC;Processing Line C;Employee_0608;ID0608;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;FALSE
609;Utilities RFCC;Processing Line C;Employee_0609;ID0609;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
610;Utilities RFCC;Processing Line C;Employee_0610;ID0610;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;1;0;0;0;0;FALSE
611;Utilities RFCC;Processing Line C;Employee_0611;ID0611;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;FALSE
612;Utilities RFCC;Processing Line C;Employee_0612;ID0612;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;FALSE
613;Utilities RFCC;Processing Line C;Employee_0613;ID0613;0;0;0;0;0;0;0;0;2;0;0;2;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;FALSE
614;Utilities RFCC;Processing Line C;Employee_0614;ID0614;0;0;0;0;0;0;0;0;0;0;0;0;1;0;8;1;0;8;0;2;2;0;0;0;0;0;0;FALSE
615;Utilities RFCC;Processing Line C;Employee_0615;ID0615;0;0;0;0;0;0;0;0;0;0;0;1;0;0;3;0;0;0;1;0;0;0;0;0;0;0;0;FALSE
616;Utilities RFCC;Processing Line C;Employee_0616;ID0616;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
617;Utilities RFCC;Processing Line C;Employee_0617;ID0617;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
618;Utilities RFCC;Processing Line C;Employee_0618;ID0618;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;FALSE
619;Utilities RFCC;Processing Line C;Employee_0619;ID0619;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;FALSE
620;Utilities RFCC;Processing Line C;Employee_0620;ID0620;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
621;Utilities RFCC;Processing Line C;Employee_0621;ID0621;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;FALSE
622;Utilities RFCC;Processing Line C;Employee_0622;ID0622;0;0;0;0;0;0;0;0;2;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;FALSE
623;Utilities RFCC;Processing Line C;Employee_0623;ID0623;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
624;Utilities RFCC;Processing Line C;Employee_0624;ID0624;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
625;Utilities RFCC;Processing Line C;Employee_0625;ID0625;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;FALSE
626;Utilities RFCC;Processing Line C;Employee_0626;ID0626;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;FALSE
627;Utilities RFCC;Processing Line C;Employee_0627;ID0627;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
628;Utilities RFCC;Processing Line C;Employee_0628;ID0628;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;FALSE
629;Utilities RFCC;Processing Line C;Employee_0629;ID0629;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
630;Utilities RFCC;Processing Line C;Employee_0630;ID0630;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
631;Utilities RFCC;Processing Line C;Employee_0631;ID0631;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
632;Utilities RFCC;Processing Line C;Employee_0632;ID0632;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
633;Utilities RFCC;Processing Line C;Employee_0633;ID0633;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;FALSE
634;Utilities RFCC;Processing Line C;Employee_0634;ID0634;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;FALSE
635;Utilities RFCC;Processing Line C;Employee_0635;ID0635;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;FALSE
636;Utilities RFCC;Processing Line C;Employee_0636;ID0636;0;0;0;0;0;0;0;0;0;0;0;2;1;0;48;1;1;1;0;0;0;0;0;0;0;0;0;FALSE
637;Utilities RFCC;Processing Line C;Employee_0637;ID0637;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;FALSE
638;Utilities RFCC;Processing Line C;Employee_0638;ID0638;0;0;0;0;0;0;0;0;2;0;0;5;0;0;0;0;0;0;0;7;7;0;0;0;0;0;0;FALSE
639;Utilities RFCC;Processing Line C;Employee_0639;ID0639;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
640;Utilities RFCC;Processing Line C;Employee_0640;ID0640;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;FALSE
641;Utilities RFCC;Processing Line C;Employee_0641;ID0641;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;FALSE
642;Utilities RFCC;Processing Line C;Employee_0642;ID0642;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;FALSE
643;Utilities RFCC;Processing Line C;Employee_0643;ID0643;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
644;Utilities RFCC;Processing Line C;Employee_0644;ID0644;0;0;0;0;0;0;0;0;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
645;Utilities RFCC;Processing Line C;Employee_0645;ID0645;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;FALSE
646;Utilities RFCC;Processing Line C;Employee_0646;ID0646;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;2;0;0;0;0;0;0;0;0;FALSE
647;Utilities RFCC;Processing Line C;Employee_0647;ID0647;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
648;Utilities RFCC;Processing Line C;Employee_0648;ID0648;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;1;3;0;0;0;FALSE
649;Utilities RFCC;Processing Line C;Employee_0649;ID0649;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;FALSE
650;GTO RFCC;Processing Line C;Employee_0650;ID0650;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;FALSE
651;GTO RFCC;Processing Line C;Employee_0651;ID0651;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;FALSE
652;GTO RFCC;Processing Line C;Employee_0652;ID0652;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
653;GTO RFCC;Processing Line C;Employee_0653;ID0653;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;FALSE
654;GTO RFCC;Processing Line C;Employee_0654;ID0654;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;FALSE
655;GTO RFCC;Processing Line C;Employee_0655;ID0655;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;FALSE
656;GTO RFCC;Processing Line C;Employee_0656;ID0656;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;FALSE
657;GTO RFCC;Processing Line C;Employee_0657;ID0657;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
658;GTO RFCC;Processing Line C;Employee_0658;ID0658;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;FALSE
659;GTO RFCC;Processing Line C;Employee_0659;ID0659;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;FALSE
660;GTO RFCC;Processing Line C;Employee_0660;ID0660;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
661;GTO RFCC;Processing Line C;Employee_0661;ID0661;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;FALSE
662;GTO RFCC;Processing Line C;Employee_0662;ID0662;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;FALSE
663;GTO RFCC;Processing Line C;Employee_0663;ID0663;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;FALSE
664;GTO RFCC;Processing Line C;Employee_0664;ID0664;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
665;GTO RFCC;Processing Line C;Employee_0665;ID0665;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
666;GTO RFCC;Processing Line C;Employee_0666;ID0666;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;FALSE
667;GTO RFCC;Processing Line C;Employee_0667;ID0667;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
668;GTO RFCC;Processing Line C;Employee_0668;ID0668;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;FALSE
669;GTO RFCC;Processing Line C;Employee_0669;ID0669;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;FALSE
670;GTO RFCC;Processing Line C;Employee_0670;ID0670;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;FALSE
671;GTO RFCC;Processing Line C;Employee_0671;ID0671;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
672;GTO RFCC;Processing Line C;Employee_0672;ID0672;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;FALSE
673;GTO RFCC;Processing Line C;Employee_0673;ID0673;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;FALSE
674;GTO RFCC;Processing Line C;Employee_0674;ID0674;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
675;GTO RFCC;Processing Line C;Employee_0675;ID0675;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;FALSE
676;GTO RFCC;Processing Line C;Employee_0676;ID0676;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;FALSE
677;GTO RFCC;Processing Line C;Employee_0677;ID0677;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
678;GTO RFCC;Processing Line C;Employee_0678;ID0678;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
679;GTO RFCC;Processing Line C;Employee_0679;ID0679;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
680;GTO RFCC;Processing Line C;Employee_0680;ID0680;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
681;GTO RFCC;Processing Line C;Employee_0681;ID0681;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
682;GTO RFCC;Processing Line C;Employee_0682;ID0682;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;FALSE
683;GTO RFCC;Processing Line C;Employee_0683;ID0683;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;FALSE
684;GTO RFCC;Processing Line C;Employee_0684;ID0684;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;FALSE
685;GTO RFCC;Processing Line C;Employee_0685;ID0685;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;FALSE
686;GTO RFCC;Processing Line C;Employee_0686;ID0686;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
687;GTO RFCC;Processing Line C;Employee_0687;ID0687;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;FALSE
688;GTO RFCC;Processing Line C;Employee_0688;ID0688;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;3;0;0;0;0;0;0;FALSE
689;GTO RFCC;Processing Line C;Employee_0689;ID0689;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;FALSE
690;GTO RFCC;Processing Line C;Employee_0690;ID0690;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;FALSE
691;GTO RFCC;Processing Line C;Employee_0691;ID0691;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
