no,nama_pekerja,id_pekerja,bagian,fungsi,start_date,end_date,bulan,lokasi,dur,training_id,nama_pelatihan,layering,gender,sumber_data,educational_establishment,skill_group,jenis_pelatihan,valid_for_'year,expire_date,month_ed,year_ed,status,nama_lembaga/provider_sertifikasi,tgl_terima__sertifikat,data_issue
291,Employee_0881,ID0881,Stationary &  Statutory Inspection,Maintenance Strategy & Planning,2025-04-21,2025-04-24,April,Jakarta,4,0126,Basic Safety For Refinery (BSR),Staff,Male,SAP,Training,Maintenance Group,HSSE Training,NULL,2025-04-24,4,2025,Aktif,NULL,NULL,False
292,Employee_1302,ID1302,Process Engineering Area II,Engineering & Innovation,2025-04-21,2025-04-24,April,Cilacap,4,2255,Life Cycle Assessment,Staff,Female,SAP,Training,Engineering Group,HSSE Training,NULL,2025-04-24,4,2025,Aktif,NULL,NULL,False
293,Employee_1286,ID1286,Process Engineering Area I,Engineering & Innovation,2025-04-21,2025-04-24,April,Jakarta,4,3780,Life Cycle Assessment,Staff,Female,SAP,Training,Engineering Group,HSSE Training,NULL,2025-04-24,4,2025,Aktif,NULL,NULL,False
294,Employee_1390,ID1390,Environment,"Health, Safety & Environment",2025-04-21,2025-04-23,April,Purwokerto,3,7474,Advanced SUPREME Mandatory Training,Sr. Staff,Male,SAP,Training,HSSE Group,HSSE Training,NULL,2025-04-23,4,2025,Aktif,NULL,NULL,False
295,Employee_0126,ID0126,Fuel Oil Complex II,Processing Line A,2025-04-21,2025-04-24,April,Jakarta,4,1713,Basic Safety For Refinery (BSR),Jr. Staff,Male,SAP,Training,Production Group,HSSE Training,NULL,2025-04-24,4,2025,Aktif,NULL,NULL,False
296,Employee_0124,ID0124,Fuel Oil Complex II,Processing Line A,2025-04-21,2025-04-24,April,Jakarta,4,4724,Basic Safety For Refinery (BSR),Jr. Staff,Male,SAP,Training,Production Group,HSSE Training,NULL,2025-04-24,4,2025,Aktif,NULL,NULL,False
297,Employee_1394,ID1394,Environment,"Health, Safety & Environment",2025-04-21,2025-04-24,April,Cilacap,4,0930,Life Cycle Assessment,Staff,Female,SAP,Training,HSSE Group,HSSE Training,NULL,2025-04-24,4,2025,Aktif,NULL,NULL,False
298,Employee_1465,ID1465,Communication & Relation,Corporate Services,2025-04-21,2025-04-23,April,Purwokerto,3,2276,Incident Investigation,Staff,Male,SAP,Training,Supporting Group,HSSE Training,NULL,2025-04-23,4,2025,Aktif,NULL,NULL,False
299,Employee_1456,ID1456,HC Business Partner,Human Capital & Talent,2025-04-21,2025-04-23,April,Purwokerto,3,3328,Advanced SUPREME Mandatory Training,Sr. Staff,Male,SAP,Training,Supporting Group,HSSE Training,NULL,2025-04-23,4,2025,Aktif,NULL,NULL,False
300,Employee_0227,ID0227,Oil Movement 70,Processing Line A,2025-04-21,2025-04-23,April,Yogyakarta,3,1303,Advanced SUPREME Mandatory Training,Sr. Staff,Male,SAP,Training,Production Group,HSSE Training,NULL,2025-04-23,4,2025,Aktif,NULL,NULL,False
301,Employee_0014,ID0014,Fuel Oil Complex I,Processing Line A,2025-04-21,2025-04-24,April,Cilacap,4,0543,Basic Safety For Refinery (BSR),Staff,Male,SAP,Training,Production Group,HSSE Training,NULL,2025-04-24,4,2025,Aktif,NULL,NULL,False
302,Employee_0248,ID0248,Oil Movement 70,Processing Line A,2025-04-21,2025-04-24,April,Jakarta,4,2276,Basic Safety For Refinery (BSR),Jr. Staff,Male,SAP,Training,Production Group,HSSE Training,NULL,2025-04-24,4,2025,Aktif,NULL,NULL,False
303,Employee_0341,ID0341,LOC I,Processing Line B,2025-04-21,2025-04-24,April,Jakarta,4,4724,Basic Safety For Refinery (BSR),Jr. Staff,Male,SAP,Training,Production Group,HSSE Training,NULL,2025-04-24,4,2025,Aktif,NULL,NULL,False
304,Employee_0066,ID0066,Fuel Oil Complex II,Processing Line A,2025-04-22,2025-04-23,April,Jakarta,2,0126,Distilling Unit (CDU),Staff,Male,SAP,Training,Production Group,Technical Training,NULL,2025-04-23,4,2025,Aktif,NULL,NULL,False
305,Employee_0099,ID0099,Fuel Oil Complex II,Processing Line A,2025-04-22,2025-04-23,April,Purwokerto,2,2298,Distilling Unit (CDU),Staff,Male,SAP,Training,Production Group,Technical Training,NULL,2025-04-23,4,2025,Aktif,NULL,NULL,False
306,Employee_0103,ID0103,Fuel Oil Complex II,Processing Line A,2025-04-22,2025-04-23,April,Jakarta,2,6321,Distilling Unit (CDU),Staff,Male,SAP,Training,Production Group,Technical Training,NULL,2025-04-23,4,2025,Aktif,NULL,NULL,False
307,Employee_0110,ID0110,Fuel Oil Complex II,Processing Line A,2025-04-22,2025-04-23,April,Jakarta,2,4724,Distilling Unit (CDU),Jr. Staff,Male,SAP,Training,Production Group,Technical Training,NULL,2025-04-23,4,2025,Aktif,NULL,NULL,False
308,Employee_0015,ID0015,Fuel Oil Complex I,Processing Line A,2025-04-22,2025-04-23,April,Bandung,2,0313,Distilling Unit (CDU),Staff,Male,SAP,Training,Production Group,Technical Training,NULL,2025-04-23,4,2025,Aktif,NULL,NULL,False
309,Employee_0035,ID0035,Fuel Oil Complex I,Processing Line A,2025-04-22,2025-04-23,April,Purwokerto,2,0325,Distilling Unit (CDU),Staff,Male,SAP,Training,Production Group,Technical Training,NULL,2025-04-23,4,2025,Aktif,NULL,NULL,False
310,Employee_0066,ID0066,Fuel Oil Complex II,Processing Line A,2025-04-24,2025-04-25,April,Jakarta,2,4724,Crude Distilling Unit (CDU),Staff,Male,SAP,Sertifikasi Kompetensi,Production Group,Certification,3,2028-04-25,4,2028,Aktif,NULL,NULL,False
311,Employee_0099,ID0099,Fuel Oil Complex II,Processing Line A,2025-04-24,2025-04-25,April,Jakarta,2,4724,Crude Distilling Unit (CDU),Staff,Male,SAP,Sertifikasi Kompetensi,Production Group,Certification,3,2028-04-25,4,2028,Aktif,NULL,NULL,False
312,Employee_0103,ID0103,Fuel Oil Complex II,Processing Line A,2025-04-24,2025-04-25,April,Jakarta,2,2258,Crude Distilling Unit (CDU),Staff,Male,SAP,Sertifikasi Kompetensi,Production Group,Certification,3,2028-04-25,4,2028,Aktif,NULL,NULL,False
313,Employee_0110,ID0110,Fuel Oil Complex II,Processing Line A,2025-04-24,2025-04-25,April,Bandung,2,0274,Crude Distilling Unit (CDU),Jr. Staff,Male,SAP,Sertifikasi Kompetensi,Production Group,Certification,3,2028-04-25,4,2028,Aktif,NULL,NULL,False
314,Employee_1465,ID1465,Communication & Relation,Corporate Services,2025-04-24,2025-04-25,April,Jakarta,2,0063,Sertifikasi Incident Investigation,Staff,Male,SAP,Sertifikasi Kompetensi,Supporting Group,Certification,3,2028-04-25,4,2028,Aktif,LSP Pertamina,2025-08-15 00:00:00,False
315,Employee_0015,ID0015,Fuel Oil Complex I,Processing Line A,2025-04-24,2025-04-25,April,Palembang,2,4660,Crude Distilling Unit (CDU),Staff,Male,SAP,Sertifikasi Kompetensi,Production Group,Certification,3,2028-04-25,4,2028,Aktif,NULL,NULL,False
316,Employee_0035,ID0035,Fuel Oil Complex I,Processing Line A,2025-04-24,2025-04-25,April,Jakarta,2,2276,Crude Distilling Unit (CDU),Staff,Male,SAP,Sertifikasi Kompetensi,Production Group,Certification,3,2028-04-25,4,2028,Aktif,NULL,NULL,False
317,Employee_1302,ID1302,Process Engineering Area II,Engineering & Innovation,2025-04-25,2025-04-25,April,Purwokerto,1,4230,Sertifikasi Life Cycle Assessment (LCA),Staff,Female,SAP,Sertifikasi Kompetensi,Engineering Group,Certification,3,2028-04-25,4,2028,Aktif,LSP Lalinsa,2025-08-15 00:00:00,False
318,Employee_1286,ID1286,Process Engineering Area I,Engineering & Innovation,2025-04-25,2025-04-25,April,Bali,1,0364,Sertifikasi Life Cycle Assessment (LCA),Staff,Female,SAP,Sertifikasi Kompetensi,Engineering Group,Certification,3,2028-04-25,4,2028,Aktif,LSP Lalinsa,2025-08-15 00:00:00,False
319,Employee_1394,ID1394,Environment,"Health, Safety & Environment",2025-04-25,2025-04-25,April,Semarang,1,2276,Sertifikasi Life Cycle Assessment (LCA),Staff,Female,SAP,Sertifikasi Kompetensi,HSSE Group,Certification,3,2028-04-25,4,2028,Aktif,LSP Lalinsa,2025-08-15 00:00:00,False
320,Employee_1364,ID1364,Emergency & Insurance,"Health, Safety & Environment",2025-04-28,2025-04-28,April,Cilacap,1,2255,Pembekalan Resertifikasi Fireman level 1  Secara Online,Jr. Staff,Male,SAP,Sertifikasi Kompetensi,HSSE Group,HSSE Training,NULL,2025-04-28,4,2025,Aktif,NULL,NULL,False
321,Employee_1263,ID1263,Laboratory,Engineering & Innovation,2025-04-28,2025-04-28,April,Jakarta,1,1713,NULL,Jr. Staff,Male,SAP,Training,Engineering Group,Technical Training,NULL,2025-04-28,4,2025,Aktif,NULL,NULL,False
322,Employee_1290,ID1290,Process Engineering Area II,Engineering & Innovation,2025-04-28,2025-04-29,April,Jakarta,2,1713,"Proses & Operasi Unit Process (Primary, NAPTHAProcessing, Hydrotreating, Hydrocracking, Petrochemical)",Staff,Male,SAP,Training,Engineering Group,Technical Training,NULL,2025-04-29,4,2025,Aktif,NULL,NULL,False
323,Employee_0084,ID0084,Fuel Oil Complex II,Processing Line A,2025-04-28,2025-04-28,April,Jakarta,1,0922,NULL,Jr. Staff,Male,SAP,Training,Production Group,Technical Training,NULL,2025-04-28,4,2025,Aktif,NULL,NULL,False
324,Employee_0098,ID0098,Fuel Oil Complex II,Processing Line A,2025-04-28,2025-04-29,April,Semarang,2,0071,Pelatihan Operator Penaggungjawab Pengelolaan Pencemaran Air,Staff,Male,SAP,Training,Production Group,HSSE Training,NULL,2025-04-29,4,2025,Aktif,NULL,NULL,False
325,Employee_0127,ID0127,Fuel Oil Complex II,Processing Line A,2025-04-28,2025-04-28,April,Jakarta,1,0071,NULL,Jr. Staff,Male,SAP,Training,Production Group,Technical Training,NULL,2025-04-28,4,2025,Aktif,NULL,NULL,False
326,Employee_1376,ID1376,Emergency & Insurance,"Health, Safety & Environment",2025-04-28,2025-04-28,April,Bandung,1,2276,NULL,Jr. Staff,Male,SAP,Training,HSSE Group,Technical Training,NULL,2025-04-28,4,2025,Aktif,NULL,NULL,False
327,Employee_1378,ID1378,Emergency & Insurance,"Health, Safety & Environment",2025-04-28,2025-04-28,April,Palembang,1,4105,Pembekalan Resertifikasi Fireman level 1  Secara Online,Jr. Staff,Male,SAP,Sertifikasi Kompetensi,HSSE Group,HSSE Training,NULL,2025-04-28,4,2025,Aktif,NULL,NULL,False
328,Employee_0342,ID0342,LOC I,Processing Line B,2025-04-28,2025-04-28,April,Palembang,1,6321,NULL,Jr. Staff,Male,SAP,Training,Production Group,Technical Training,NULL,2025-04-28,4,2025,Aktif,NULL,NULL,False
329,Employee_0360,ID0360,LOC I,Processing Line B,2025-04-28,2025-04-28,April,Jakarta,1,6321,NULL,Jr. Staff,Male,SAP,Training,Production Group,Technical Training,NULL,2025-04-28,4,2025,Aktif,NULL,NULL,False
330,Employee_0403,ID0403,LOC II,Processing Line B,2025-04-28,2025-04-28,April,Jakarta,1,4724,NULL,Jr. Staff,Male,SAP,Training,Production Group,Technical Training,NULL,2025-04-28,4,2025,Aktif,NULL,NULL,False
331,Employee_0450,ID0450,LOC III,Processing Line B,2025-04-28,2025-04-28,April,Semarang,1,0543,NULL,Jr. Staff,Male,SAP,Training,Production Group,Technical Training,NULL,2025-04-28,4,2025,Aktif,NULL,NULL,False
332,Employee_0523,ID0523,Paraxylene,Processing Line B,2025-04-28,2025-04-28,April,Purwokerto,1,4724,NULL,Jr. Staff,Male,SAP,Training,Production Group,Technical Training,NULL,2025-04-28,4,2025,Aktif,NULL,NULL,False
333,Employee_1488,ID1488,Planning & Scheduling,Maintenance Strategy & Planning,2025-04-28,2025-04-29,April,Jakarta,2,1303,First Aider Level 2,Staff,Male,SAP,Training,Maintenance Group,HSSE Training,NULL,2025-04-29,4,2025,Aktif,NULL,NULL,False
334,Employee_0858,ID0858,Planning & Scheduling,Maintenance Strategy & Planning,2025-04-28,2025-04-29,April,Jakarta,2,1713,First Aider Level 2,Staff,Female,SAP,Training,Maintenance Group,HSSE Training,NULL,2025-04-29,4,2025,Aktif,NULL,NULL,False
335,Employee_1063,ID1063,Maintenance Area 6,Electrical & Instrument Maintenance,2025-04-28,2025-04-28,April,Cilacap,1,0889,NULL,Jr. Staff,Male,SAP,Training,Maintenance Group,Technical Training,NULL,2025-04-28,4,2025,Aktif,NULL,NULL,False
336,Employee_1200,ID1200,Laboratory,Engineering & Innovation,2025-04-28,2025-04-28,April,Cilacap,1,4724,NULL,Jr. Staff,Male,SAP,Training,Engineering Group,Technical Training,NULL,2025-04-28,4,2025,Aktif,NULL,NULL,False
337,Employee_0016,ID0016,Fuel Oil Complex I,Processing Line A,2025-04-28,2025-04-28,April,Jakarta,1,4724,NULL,Staff,Male,SAP,Training,Production Group,Technical Training,NULL,2025-04-28,4,2025,Aktif,NULL,NULL,False
338,Employee_1364,ID1364,Emergency & Insurance,"Health, Safety & Environment",2025-04-29,2025-04-29,April,Jakarta,1,7474,Resertifikasi Fireman level 1 Secara Onl ine,Jr. Staff,Male,SAP,Sertifikasi Kompetensi,HSSE Group,Certification,3,2028-04-29,4,2028,Aktif,LSP Pertamina,2025-08-15 00:00:00,False
339,Employee_1263,ID1263,Laboratory,Engineering & Innovation,2025-04-29,2025-04-29,April,Bandung,1,0449,NULL,Jr. Staff,Male,SAP,Sertifikasi Kompetensi,Engineering Group,Certification,3,2028-04-29,4,2028,Aktif,NULL,NULL,False
340,Employee_0084,ID0084,Fuel Oil Complex II,Processing Line A,2025-04-29,2025-04-29,April,Jakarta,1,6321,NULL,Jr. Staff,Male,SAP,Sertifikasi Kompetensi,Production Group,Certification,3,2028-04-29,4,2028,Aktif,NULL,NULL,False
341,Employee_0127,ID0127,Fuel Oil Complex II,Processing Line A,2025-04-29,2025-04-29,April,Jakarta,1,0063,NULL,Jr. Staff,Male,SAP,Sertifikasi Kompetensi,Production Group,Certification,3,2028-04-29,4,2028,Aktif,NULL,NULL,False
342,Employee_1376,ID1376,Emergency & Insurance,"Health, Safety & Environment",2025-04-29,2025-04-29,April,Cilacap,1,4724,NULL,Jr. Staff,Male,SAP,Sertifikasi Kompetensi,HSSE Group,Certification,3,2028-04-29,4,2028,Aktif,NULL,NULL,False
343,Employee_1378,ID1378,Emergency & Insurance,"Health, Safety & Environment",2025-04-29,2025-04-29,April,Jakarta,1,1090,Resertifikasi Fireman level 1 Secara Onl ine,Jr. Staff,Male,SAP,Sertifikasi Kompetensi,HSSE Group,Certification,3,2028-04-29,4,2028,Aktif,LSP Pertamina,2025-08-15 00:00:00,False
344,Employee_0342,ID0342,LOC I,Processing Line B,2025-04-29,2025-04-29,April,Palembang,1,4724,NULL,Jr. Staff,Male,SAP,Sertifikasi Kompetensi,Production Group,Certification,3,2028-04-29,4,2028,Aktif,NULL,NULL,False
345,Employee_0360,ID0360,LOC I,Processing Line B,2025-04-29,2025-04-29,April,Yogyakarta,1,2284,NULL,Jr. Staff,Male,SAP,Sertifikasi Kompetensi,Production Group,Certification,3,2028-04-29,4,2028,Aktif,NULL,NULL,False
346,Employee_0403,ID0403,LOC II,Processing Line B,2025-04-29,2025-04-29,April,Yogyakarta,1,4724,NULL,Jr. Staff,Male,SAP,Sertifikasi Kompetensi,Production Group,Certification,3,2028-04-29,4,2028,Aktif,NULL,NULL,False
347,Employee_0450,ID0450,LOC III,Processing Line B,2025-04-29,2025-04-29,April,Jakarta,1,6321,NULL,Jr. Staff,Male,SAP,Sertifikasi Kompetensi,Production Group,Certification,3,2028-04-29,4,2028,Aktif,NULL,NULL,False
348,Employee_0523,ID0523,Paraxylene,Processing Line B,2025-04-29,2025-04-29,April,Jakarta,1,0063,NULL,Jr. Staff,Male,SAP,Sertifikasi Kompetensi,Production Group,Certification,3,2028-04-29,4,2028,Aktif,NULL,NULL,False
349,Employee_1063,ID1063,Maintenance Area 6,Electrical & Instrument Maintenance,2025-04-29,2025-04-29,April,Bogor,1,2298,NULL,Jr. Staff,Male,SAP,Sertifikasi Kompetensi,Maintenance Group,Certification,3,2028-04-29,4,2028,Aktif,NULL,NULL,False
350,Employee_1200,ID1200,Laboratory,Engineering & Innovation,2025-04-29,2025-04-29,April,Jakarta,1,0184,NULL,Jr. Staff,Male,SAP,Sertifikasi Kompetensi,Engineering Group,Certification,3,2028-04-29,4,2028,Aktif,NULL,NULL,False
351,Employee_0016,ID0016,Fuel Oil Complex I,Processing Line A,2025-04-29,2025-04-29,April,Semarang,1,1713,NULL,Staff,Male,SAP,Sertifikasi Kompetensi,Production Group,Certification,3,2028-04-29,4,2028,Aktif,NULL,NULL,False
352,Employee_0382,ID0382,LOC II,Processing Line B,2025-04-30,2025-04-30,April,Cilacap,1,0202,Petrochemical Product Knowledge (Mobile Learning),Jr. Staff,Female,SAP,Mobile Learning,Production Group,Technical Training,NULL,2025-04-30,4,2025,Aktif,NULL,NULL,False
353,Employee_0365,ID0365,LOC I,Processing Line B,2025-04-30,2025-04-30,April,Cilacap,1,4724,Sustainability Awareness Learning (Mobile Learning),Jr. Staff,Female,SAP,Mobile Learning,Production Group,Technical Training,NULL,2025-04-30,4,2025,Aktif,NULL,NULL,False
354,Employee_0125,ID0125,Fuel Oil Complex II,Processing Line A,2025-04-30,2025-04-30,April,Yogyakarta,1,0543,Sustainability Awareness Learning (Mobile Learning),Jr. Staff,Male,SAP,Mobile Learning,Production Group,Technical Training,NULL,2025-04-30,4,2025,Aktif,NULL,NULL,False
355,Employee_0952,ID0952,Maintenance Area 1,Mechanical Maintenance Team,2025-04-30,2025-04-30,April,Yogyakarta,1,1469,Sustainability Awareness Learning (Mobile Learning),Jr. Staff,Male,SAP,Mobile Learning,Maintenance Group,Technical Training,NULL,2025-04-30,4,2025,Aktif,NULL,NULL,False
356,Employee_1120,ID1120,Workshop,Electrical & Instrument Maintenance,2025-04-30,2025-04-30,April,Jakarta,1,1713,Sustainability Awareness Learning (Mobile Learning),Jr. Staff,Male,SAP,Mobile Learning,Maintenance Group,Technical Training,NULL,2025-04-30,4,2025,Aktif,NULL,NULL,False
357,Employee_1277,ID1277,Process Engineering Area I,Engineering & Innovation,2025-04-30,2025-04-30,April,Jakarta,1,4724,Sustainability Awareness Learning (Mobile Learning),Sr. Staff,Male,SAP,Mobile Learning,Engineering Group,Technical Training,NULL,2025-04-30,4,2025,Aktif,NULL,NULL,False
358,Employee_0098,ID0098,Fuel Oil Complex II,Processing Line A,2025-04-30,2025-04-30,April,Purwokerto,1,0070,Sertifikasi Operator Penanggungjawab Pengelolaan Pencemaran Air,Staff,Male,SAP,Sertifikasi Kompetensi,Production Group,Certification,3,2028-04-30,4,2028,Aktif,LSP LIK,2025-08-15 00:00:00,False
359,Employee_0003,ID0003,Operation & Manufacturing,Operations & Process Management,2025-04-30,2025-04-30,April,Yogyakarta,1,0071,Sustainability Awareness Learning (Mobile Learning),Sr. Staff,Male,SAP,Mobile Learning,Production Group,Technical Training,NULL,2025-04-30,4,2025,Aktif,NULL,NULL,False
360,Employee_1296,ID1296,Process Engineering Area II,Engineering & Innovation,2025-04-30,2025-04-30,April,Jakarta,1,2276,Sertifikasi First Aider Level 2,Staff,Female,SAP,Sertifikasi Kompetensi,Engineering Group,Certification,3,2028-04-30,4,2028,Aktif,NULL,NULL,False
361,Employee_0190,ID0190,Oil Movement 60 & NBM,Processing Line A,2025-04-30,2025-04-30,April,Bandung,1,0071,Microsoft Project (Mobile Learning),Jr. Staff,Male,SAP,Mobile Learning,Production Group,Technical Training,NULL,2025-04-30,4,2025,Aktif,NULL,NULL,False
362,Employee_0283,ID0283,SRU & IPAL,Processing Line B,2025-04-30,2025-04-30,April,Cilacap,1,2278,HSE Mandatory - CLSR (Mobile Learning),Staff,Male,SAP,Mobile Learning,Production Group,HSSE Training,NULL,2025-04-30,4,2025,Aktif,NULL,NULL,False
363,Employee_0283,ID0283,SRU & IPAL,Processing Line B,2025-04-30,2025-04-30,April,Cilacap,1,1303,Perilaku Hidup Sehat (Mobile Learning),Staff,Male,SAP,Mobile Learning,Production Group,HSSE Training,NULL,2025-04-30,4,2025,Aktif,NULL,NULL,False
364,Employee_0369,ID0369,LOC II,Processing Line B,2025-04-30,2025-04-30,April,Bandung,1,1713,Public Speaking (Mobile Learning),Staff,Male,SAP,Mobile Learning,Production Group,Technical Training,NULL,2025-04-30,4,2025,Aktif,NULL,NULL,False
365,Employee_0483,ID0483,Paraxylene,Processing Line B,2025-04-30,2025-04-30,April,Cilacap,1,2276,Sustainability Awareness Learning (Mobile Learning),Jr. Staff,Male,SAP,Mobile Learning,Production Group,Technical Training,NULL,2025-04-30,4,2025,Aktif,NULL,NULL,False
366,Employee_0538,ID0538,RFCC,Processing Line C,2025-04-30,2025-04-30,April,Jakarta,1,6321,COACHING (Mobile Learning),Staff,Male,SAP,Mobile Learning,Production Group,Technical Training,NULL,2025-04-30,4,2025,Aktif,NULL,NULL,False
367,Employee_0538,ID0538,RFCC,Processing Line C,2025-04-30,2025-04-30,April,Jakarta,1,1090,IR for Non HR (Mobile Learning),Staff,Male,SAP,Mobile Learning,Production Group,Technical Training,NULL,2025-04-30,4,2025,Aktif,NULL,NULL,False
368,Employee_0538,ID0538,RFCC,Processing Line C,2025-04-30,2025-04-30,April,Semarang,1,1303,Microsoft Project (Mobile Learning),Staff,Male,SAP,Mobile Learning,Production Group,Technical Training,NULL,2025-04-30,4,2025,Aktif,NULL,NULL,False
369,Employee_0538,ID0538,RFCC,Processing Line C,2025-04-30,2025-04-30,April,Jakarta,1,1248,Product Knowledge (Mobile Learning),Staff,Male,SAP,Mobile Learning,Production Group,Technical Training,NULL,2025-04-30,4,2025,Aktif,NULL,NULL,False
370,Employee_0538,ID0538,RFCC,Processing Line C,2025-04-30,2025-04-30,April,Jakarta,1,3409,Rekaman POLS - Business English (Mobile Learning),Staff,Male,SAP,Mobile Learning,Production Group,Technical Training,NULL,2025-04-30,4,2025,Aktif,NULL,NULL,False
371,Employee_0542,ID0542,RFCC,Processing Line C,2025-04-30,2025-04-30,April,Cilacap,1,1713,Basic HSSE for SPBU,Staff,Male,SAP,Mobile Learning,Production Group,HSSE Training,NULL,2025-04-30,4,2025,Aktif,NULL,NULL,False
372,Employee_0542,ID0542,RFCC,Processing Line C,2025-04-30,2025-04-30,April,Jakarta,1,2276,Basic Lubricant and Lubrication (Mobile Learning),Staff,Male,SAP,Mobile Learning,Production Group,Technical Training,NULL,2025-04-30,4,2025,Aktif,NULL,NULL,False
