record_id;id_pekerja;training_id;start_date;end_date;bulan;lokasi;dur;status;expire_date;month_ed;year_ed;sumber_data
1266;ID0214;6321;31/07/2025;01/08/2025;July;Semarang;2;Aktif;01/08/2025;8;2025;SAP
1267;ID0301;308;31/07/2025;31/07/2025;July;Palembang;1;Aktif;31/07/2025;7;2025;SAP
1268;ID0399;7454;31/07/2025;31/07/2025;July;Jakarta;1;Aktif;31/07/2025;7;2025;SAP
1269;ID0399;6321;31/07/2025;01/08/2025;July;Bandung;2;Aktif;01/08/2025;8;2025;SAP
1270;ID0396;3338;31/07/2025;31/07/2025;July;Bandung;1;Aktif;31/07/2025;7;2025;SAP
1271;ID0381;6321;31/07/2025;01/08/2025;July;Bandung;2;Aktif;01/08/2025;8;2025;SAP
1272;ID0387;238;31/07/2025;31/07/2025;July;Jakarta;1;Aktif;31/07/2025;7;2025;SAP
1273;ID0387;920;31/07/2025;31/07/2025;July;Jakarta;1;Aktif;31/07/2025;7;2025;SAP
1274;ID0387;858;31/07/2025;31/07/2025;July;Jakarta;1;Aktif;31/07/2025;7;2025;SAP
1275;ID0387;6321;31/07/2025;01/08/2025;July;Jakarta;2;Aktif;01/08/2025;8;2025;SAP
1276;ID0377;922;31/07/2025;31/07/2025;July;Cirebon;1;Aktif;31/07/2025;7;2025;SAP
1277;ID0377;7454;31/07/2025;31/07/2025;July;Jakarta;1;Aktif;31/07/2025;7;2025;SAP
1278;ID0414;6321;31/07/2025;01/08/2025;July;Purwokerto;2;Aktif;01/08/2025;8;2025;SAP
1279;ID0436;858;31/07/2025;31/07/2025;July;Yogyakarta;1;Aktif;31/07/2025;7;2025;SAP
1280;ID0464;308;31/07/2025;31/07/2025;July;Jakarta;1;Aktif;31/07/2025;7;2025;SAP
1281;ID0480;7454;31/07/2025;31/07/2025;July;Purwokerto;1;Aktif;31/07/2025;7;2025;SAP
1282;ID0510;308;31/07/2025;31/07/2025;July;Purwokerto;1;Aktif;31/07/2025;7;2025;SAP
1283;ID0564;924;31/07/2025;31/07/2025;July;Jakarta;1;Aktif;31/07/2025;7;2025;SAP
1284;ID0564;3332;31/07/2025;31/07/2025;July;Purwokerto;1;Aktif;31/07/2025;7;2025;SAP
1285;ID0564;3321;31/07/2025;31/07/2025;July;Jakarta;1;Aktif;31/07/2025;7;2025;SAP
1286;ID0574;7454;31/07/2025;31/07/2025;July;Jakarta;1;Aktif;31/07/2025;7;2025;SAP
1287;ID0614;3331;31/07/2025;31/07/2025;July;Jakarta;1;Aktif;31/07/2025;7;2025;SAP
1288;ID0614;3328;31/07/2025;31/07/2025;July;Jakarta;1;Aktif;31/07/2025;7;2025;SAP
1289;ID0622;3321;31/07/2025;31/07/2025;July;Jakarta;1;Aktif;31/07/2025;7;2025;SAP
1290;ID0626;6321;31/07/2025;01/08/2025;July;Cilacap;2;Aktif;01/08/2025;8;2025;SAP
1291;ID0638;3337;31/07/2025;31/07/2025;July;Jakarta;1;Aktif;31/07/2025;7;2025;SAP
1292;ID0638;3338;31/07/2025;31/07/2025;July;Palembang;1;Aktif;31/07/2025;7;2025;SAP
1293;ID0638;4665;31/07/2025;31/07/2025;July;Jakarta;1;Aktif;31/07/2025;7;2025;SAP
1294;ID0638;3419;31/07/2025;31/07/2025;July;Bandung;1;Aktif;31/07/2025;7;2025;SAP
1295;ID0638;3420;31/07/2025;31/07/2025;July;Jakarta;1;Aktif;31/07/2025;7;2025;SAP
1296;ID0638;2703;31/07/2025;31/07/2025;July;Jakarta;1;Aktif;31/07/2025;7;2025;SAP
1297;ID0638;7454;31/07/2025;31/07/2025;July;Jakarta;1;Aktif;31/07/2025;7;2025;SAP
1298;ID0641;3328;31/07/2025;31/07/2025;July;Semarang;1;Aktif;31/07/2025;7;2025;SAP
1299;ID0641;3321;31/07/2025;31/07/2025;July;Cirebon;1;Aktif;31/07/2025;7;2025;SAP
1300;ID0668;6321;31/07/2025;01/08/2025;July;Jakarta;2;Aktif;01/08/2025;8;2025;SAP
1301;ID0673;6321;31/07/2025;01/08/2025;July;Yogyakarta;2;Aktif;01/08/2025;8;2025;SAP
1302;ID0675;6321;31/07/2025;01/08/2025;July;Purwokerto;2;Aktif;01/08/2025;8;2025;SAP
1303;ID0688;3419;31/07/2025;31/07/2025;July;Yogyakarta;1;Aktif;31/07/2025;7;2025;SAP
1304;ID0688;940;31/07/2025;31/07/2025;July;Purwokerto;1;Aktif;31/07/2025;7;2025;SAP
1305;ID0688;3421;31/07/2025;31/07/2025;July;Semarang;1;Aktif;31/07/2025;7;2025;SAP
1306;ID0692;6321;31/07/2025;01/08/2025;July;Semarang;2;Aktif;01/08/2025;8;2025;SAP
1307;ID0693;6321;31/07/2025;01/08/2025;July;Surabaya;2;Aktif;01/08/2025;8;2025;SAP
1308;ID0191;6321;31/07/2025;01/08/2025;July;Purwokerto;2;Aktif;01/08/2025;8;2025;SAP
1309;ID0697;6321;31/07/2025;01/08/2025;July;Jakarta;2;Aktif;01/08/2025;8;2025;SAP
1310;ID0878;915;31/07/2025;31/07/2025;July;Purwokerto;1;Aktif;31/07/2025;7;2025;SAP
1311;ID0878;927;31/07/2025;31/07/2025;July;Jakarta;1;Aktif;31/07/2025;7;2025;SAP
1312;ID0878;926;31/07/2025;31/07/2025;July;Jakarta;1;Aktif;31/07/2025;7;2025;SAP
1313;ID1314;6321;31/07/2025;01/08/2025;July;Jakarta;2;Aktif;01/08/2025;8;2025;SAP
1314;ID0962;6321;31/07/2025;01/08/2025;July;Semarang;2;Aktif;01/08/2025;8;2025;SAP
1315;ID0965;6321;31/07/2025;01/08/2025;July;Jakarta;2;Aktif;01/08/2025;8;2025;SAP
1316;ID0972;6321;31/07/2025;01/08/2025;July;Jakarta;2;Aktif;01/08/2025;8;2025;SAP
1317;ID0978;6321;31/07/2025;01/08/2025;July;Bandung;2;Aktif;01/08/2025;8;2025;SAP
1318;ID0983;921;31/07/2025;31/07/2025;July;Cilacap;1;Aktif;31/07/2025;7;2025;SAP
1319;ID0983;926;31/07/2025;31/07/2025;July;Surabaya;1;Aktif;31/07/2025;7;2025;SAP
1320;ID0983;940;31/07/2025;31/07/2025;July;Jakarta;1;Aktif;31/07/2025;7;2025;SAP
1321;ID0983;3418;31/07/2025;31/07/2025;July;Jakarta;1;Aktif;31/07/2025;7;2025;SAP
1322;ID0990;920;31/07/2025;31/07/2025;July;Jakarta;1;Aktif;31/07/2025;7;2025;SAP
1323;ID0990;3327;31/07/2025;31/07/2025;July;Yogyakarta;1;Aktif;31/07/2025;7;2025;SAP
1324;ID0990;930;31/07/2025;31/07/2025;July;Palembang;1;Aktif;31/07/2025;7;2025;SAP
1325;ID0990;940;31/07/2025;31/07/2025;July;Purwokerto;1;Aktif;31/07/2025;7;2025;SAP
1326;ID0990;2622;31/07/2025;31/07/2025;July;Jakarta;1;Aktif;31/07/2025;7;2025;SAP
1327;ID1156;151;31/07/2025;31/07/2025;July;Jakarta;1;Aktif;31/07/2025;7;2025;SAP
1328;ID1156;2703;31/07/2025;31/07/2025;July;Purwokerto;1;Aktif;31/07/2025;7;2025;SAP
1329;ID1156;3320;31/07/2025;31/07/2025;July;Yogyakarta;1;Aktif;31/07/2025;7;2025;SAP
1330;ID1043;6321;31/07/2025;01/08/2025;July;Purwokerto;2;Aktif;01/08/2025;8;2025;SAP
1331;ID1313;7014;31/07/2025;31/07/2025;July;Jakarta;1;Aktif;31/07/2025;7;2025;SAP
1332;ID1313;6321;31/07/2025;01/08/2025;July;Yogyakarta;2;Aktif;01/08/2025;8;2025;SAP
1333;ID1074;3418;31/07/2025;31/07/2025;July;Purwokerto;1;Aktif;31/07/2025;7;2025;SAP
1334;ID1049;3327;31/07/2025;31/07/2025;July;Cilacap;1;Aktif;31/07/2025;7;2025;SAP
1335;ID1035;926;31/07/2025;31/07/2025;July;Yogyakarta;1;Aktif;31/07/2025;7;2025;SAP
1336;ID0778;6321;31/07/2025;01/08/2025;July;0;2;Aktif;01/08/2025;8;2025;SAP
1337;ID0765;6321;31/07/2025;01/08/2025;July;Cilacap;2;Aktif;01/08/2025;8;2025;SAP
1338;ID0797;6321;31/07/2025;01/08/2025;July;Semarang;2;Aktif;01/08/2025;8;2025;SAP
1339;ID1252;6321;31/07/2025;01/08/2025;July;Jakarta;2;Aktif;01/08/2025;8;2025;SAP
1340;ID0732;927;31/07/2025;31/07/2025;July;Cilacap;1;Aktif;31/07/2025;7;2025;SAP
1341;ID1235;6321;31/07/2025;01/08/2025;July;Jakarta;2;Aktif;01/08/2025;8;2025;SAP
1342;ID0020;6321;31/07/2025;01/08/2025;July;Cilacap;2;Aktif;01/08/2025;8;2025;SAP
1343;ID0053;6321;31/07/2025;01/08/2025;July;Yogyakarta;2;Aktif;01/08/2025;8;2025;SAP
1344;ID0119;6321;31/07/2025;01/08/2025;July;Jakarta;2;Aktif;01/08/2025;8;2025;SAP
1345;ID0393;3418;31/07/2025;31/07/2025;July;Semarang;1;Aktif;31/07/2025;7;2025;SAP
1346;ID1391;52;04/08/2025;06/08/2025;August;Jakarta;3;Aktif;06/08/2025;8;2025;SAP
1347;ID0346;7475;04/08/2025;05/08/2025;August;Semarang;2;Aktif;05/08/2025;8;2025;SAP
1348;ID0300;52;04/08/2025;06/08/2025;August;Bandung;3;Aktif;06/08/2025;8;2025;SAP
1349;ID0299;52;04/08/2025;06/08/2025;August;Purwokerto;3;Aktif;06/08/2025;8;2025;SAP
1350;ID0650;7475;04/08/2025;05/08/2025;August;Jakarta;2;Aktif;05/08/2025;8;2025;SAP
1351;ID1441;7475;04/08/2025;05/08/2025;August;Jakarta;2;Aktif;05/08/2025;8;2025;SAP
1352;ID1445;7474;06/08/2025;07/08/2025;August;Jakarta;2;Aktif;07/08/2025;8;2025;SAP
1353;ID0436;7474;06/08/2025;07/08/2025;August;Semarang;2;Aktif;07/08/2025;8;2025;SAP
1354;ID0571;7474;06/08/2025;07/08/2025;August;Purwokerto;2;Aktif;07/08/2025;8;2025;SAP
1355;ID0642;7474;06/08/2025;07/08/2025;August;Cilacap;2;Aktif;07/08/2025;8;2025;SAP
1356;ID1391;307;07/08/2025;07/08/2025;August;Purwokerto;1;Aktif;07/08/2025;8;2025;SAP
1357;ID0300;307;07/08/2025;07/08/2025;August;Jakarta;1;Aktif;07/08/2025;8;2025;SAP
1358;ID0299;307;07/08/2025;07/08/2025;August;Jakarta;1;Aktif;07/08/2025;8;2025;SAP
1359;ID0305;1469;11/08/2025;12/08/2025;August;Jakarta;2;Aktif;12/08/2025;8;2025;SAP
1360;ID1350;1261;13/08/2025;15/08/2025;August;Purwokerto;3;Aktif;15/08/2025;8;2025;SAP
1361;ID0007;1261;13/08/2025;15/08/2025;August;Jakarta;3;Aktif;15/08/2025;8;2025;SAP
1362;ID1373;2284;13/08/2025;14/08/2025;August;Bandung;2;Aktif;14/08/2025;8;2025;SAP
1363;ID1391;2284;13/08/2025;14/08/2025;August;Jakarta;2;Aktif;14/08/2025;8;2025;SAP
1364;ID0305;1470;13/08/2025;13/08/2025;August;Bandung;1;Aktif;13/08/2025;8;2025;SAP
1365;ID0902;4725;30/06/2025;02/07/2025;June;Jakarta;3;Aktif;02/07/2025;7;2025;SAP
1366;ID1284;4725;30/06/2025;02/07/2025;June;Yogyakarta;3;Aktif;02/07/2025;7;2025;SAP
1367;ID1343;4725;30/06/2025;02/07/2025;June;Yogyakarta;3;Aktif;02/07/2025;7;2025;SAP
1368;ID1323;4725;30/06/2025;02/07/2025;June;Semarang;3;Aktif;02/07/2025;7;2025;SAP
1369;ID0834;4725;30/06/2025;02/07/2025;June;Cilacap;3;Aktif;02/07/2025;7;2025;SAP
1370;ID1276;4725;30/06/2025;02/07/2025;June;Palembang;3;Aktif;02/07/2025;7;2025;SAP
1371;ID0099;4725;30/06/2025;02/07/2025;June;Yogyakarta;3;Aktif;02/07/2025;7;2025;SAP
1372;ID0266;4725;30/06/2025;02/07/2025;June;Jakarta;3;Aktif;02/07/2025;7;2025;SAP
1373;ID0374;4725;30/06/2025;02/07/2025;June;Jakarta;3;Aktif;02/07/2025;7;2025;SAP
1374;ID0424;4725;30/06/2025;02/07/2025;June;Jakarta;3;Aktif;02/07/2025;7;2025;SAP
1375;ID0445;4725;30/06/2025;02/07/2025;June;Jakarta;3;Aktif;02/07/2025;7;2025;SAP
1376;ID0467;4725;30/06/2025;02/07/2025;June;Bandung;3;Aktif;02/07/2025;7;2025;SAP
1377;ID0468;4725;30/06/2025;02/07/2025;June;Jakarta;3;Aktif;02/07/2025;7;2025;SAP
1378;ID0538;4725;30/06/2025;02/07/2025;June;Bandung;3;Aktif;02/07/2025;7;2025;SAP
1379;ID0614;4725;30/06/2025;02/07/2025;June;Jakarta;3;Aktif;02/07/2025;7;2025;SAP
1380;ID0423;4725;30/06/2025;02/07/2025;June;Palembang;3;Aktif;02/07/2025;7;2025;SAP
1381;ID0684;4725;30/06/2025;02/07/2025;June;Jakarta;3;Aktif;02/07/2025;7;2025;SAP
1382;ID1008;4725;30/06/2025;02/07/2025;June;Yogyakarta;3;Aktif;02/07/2025;7;2025;SAP
1383;ID1316;4725;30/06/2025;02/07/2025;June;Jakarta;3;Aktif;02/07/2025;7;2025;SAP
1384;ID1165;4725;30/06/2025;02/07/2025;June;Jakarta;3;Aktif;02/07/2025;7;2025;SAP
1385;ID0858;4725;30/06/2025;02/07/2025;June;Purwokerto;3;Aktif;02/07/2025;7;2025;SAP
1386;ID0986;4725;30/06/2025;02/07/2025;June;Jakarta;3;Aktif;02/07/2025;7;2025;SAP
1387;ID1026;4725;30/06/2025;02/07/2025;June;Cilacap;3;Aktif;02/07/2025;7;2025;SAP
1388;ID0731;4725;30/06/2025;02/07/2025;June;Purwokerto;3;Aktif;02/07/2025;7;2025;SAP
1389;ID1309;4725;30/06/2025;02/07/2025;June;Yogyakarta;3;Aktif;02/07/2025;7;2025;SAP
1390;ID1415;4725;30/06/2025;02/07/2025;June;Jakarta;3;Aktif;02/07/2025;7;2025;SAP
1391;ID0762;4724;16/06/2025;18/06/2025;June;Jakarta;3;Aktif;18/06/2025;6;2025;SAP
1392;ID0498;4724;16/06/2025;18/06/2025;June;Surabaya;3;Aktif;18/06/2025;6;2025;SAP
1393;ID1092;4724;16/06/2025;18/06/2025;June;Jakarta;3;Aktif;18/06/2025;6;2025;SAP
1394;ID0960;4724;16/06/2025;18/06/2025;June;Yogyakarta;3;Aktif;18/06/2025;6;2025;SAP
1395;ID1436;4724;16/06/2025;18/06/2025;June;Jakarta;3;Aktif;18/06/2025;6;2025;SAP
1396;ID0610;4724;16/06/2025;18/06/2025;June;Jakarta;3;Aktif;18/06/2025;6;2025;SAP
1397;ID0024;4724;16/06/2025;18/06/2025;June;Semarang;3;Aktif;18/06/2025;6;2025;SAP
1398;ID1087;4724;16/06/2025;18/06/2025;June;Surabaya;3;Aktif;18/06/2025;6;2025;SAP
1399;ID0961;4724;16/06/2025;18/06/2025;June;Jakarta;3;Aktif;18/06/2025;6;2025;SAP
1400;ID1005;4724;16/06/2025;18/06/2025;June;Palembang;3;Aktif;18/06/2025;6;2025;SAP
1401;ID1071;4724;16/06/2025;18/06/2025;June;Jakarta;3;Aktif;18/06/2025;6;2025;SAP
1402;ID1016;4724;16/06/2025;18/06/2025;June;Yogyakarta;3;Aktif;18/06/2025;6;2025;SAP
1403;ID1120;4724;16/06/2025;18/06/2025;June;Jakarta;3;Aktif;18/06/2025;6;2025;SAP
1404;ID0935;4724;16/06/2025;18/06/2025;June;Purwokerto;3;Aktif;18/06/2025;6;2025;SAP
1405;ID1039;4724;16/06/2025;18/06/2025;June;Jakarta;3;Aktif;18/06/2025;6;2025;SAP
1406;ID1435;4724;16/06/2025;18/06/2025;June;Jakarta;3;Aktif;18/06/2025;6;2025;SAP
1407;ID0895;4724;16/06/2025;18/06/2025;June;Palembang;3;Aktif;18/06/2025;6;2025;SAP
1408;ID1302;4724;16/06/2025;18/06/2025;June;Jakarta;3;Aktif;18/06/2025;6;2025;SAP
1409;ID1305;4724;16/06/2025;18/06/2025;June;Jakarta;3;Aktif;18/06/2025;6;2025;SAP
1410;ID0856;4724;16/06/2025;18/06/2025;June;Cilacap;3;Aktif;18/06/2025;6;2025;SAP
1411;ID0871;4724;16/06/2025;18/06/2025;June;Cilacap;3;Aktif;18/06/2025;6;2025;SAP
1412;ID0132;4724;16/06/2025;18/06/2025;June;Purwokerto;3;Aktif;18/06/2025;6;2025;SAP
1413;ID1386;4724;16/06/2025;18/06/2025;June;Cirebon;3;Aktif;18/06/2025;6;2025;SAP
1414;ID0275;4724;16/06/2025;18/06/2025;June;Malaysia;3;Aktif;18/06/2025;6;2025;SAP
1415;ID0332;4724;16/06/2025;18/06/2025;June;Jakarta;3;Aktif;18/06/2025;6;2025;SAP
1416;ID0345;4724;16/06/2025;18/06/2025;June;Jakarta;3;Aktif;18/06/2025;6;2025;SAP
1417;ID0446;4724;16/06/2025;18/06/2025;June;Jakarta;3;Aktif;18/06/2025;6;2025;SAP
1418;ID0441;4724;16/06/2025;18/06/2025;June;Purwokerto;3;Aktif;18/06/2025;6;2025;SAP
1419;ID0491;4724;16/06/2025;18/06/2025;June;Jakarta;3;Aktif;18/06/2025;6;2025;SAP
1420;ID0556;4724;16/06/2025;18/06/2025;June;Purwokerto;3;Aktif;18/06/2025;6;2025;SAP
1421;ID0549;4724;16/06/2025;18/06/2025;June;Jakarta;3;Aktif;18/06/2025;6;2025;SAP
1422;ID0687;4724;16/06/2025;18/06/2025;June;Jakarta;3;Aktif;18/06/2025;6;2025;SAP
1423;ID1285;4724;16/06/2025;18/06/2025;June;Jakarta;3;Aktif;18/06/2025;6;2025;SAP
1424;ID0722;4724;16/06/2025;18/06/2025;June;Yogyakarta;3;Aktif;18/06/2025;6;2025;SAP
1425;ID0065;4724;16/06/2025;18/06/2025;June;Palembang;3;Aktif;18/06/2025;6;2025;SAP
1426;ID0248;4724;16/06/2025;18/06/2025;June;Jakarta;3;Aktif;18/06/2025;6;2025;SAP
1427;ID1288;4633;07/07/2025;08/07/2025;July;Semarang;2;Aktif;08/07/2025;7;2025;SAP
1428;ID1344;4633;07/07/2025;08/07/2025;July;Semarang;2;Aktif;08/07/2025;7;2025;SAP
1429;ID1413;4633;21/07/2025;22/07/2025;July;Cilacap;2;Aktif;22/07/2025;7;2025;SAP
1430;ID0006;4633;21/07/2025;22/07/2025;July;Purwokerto;2;Aktif;22/07/2025;7;2025;SAP
1431;ID1251;4633;21/07/2025;22/07/2025;July;Jakarta;2;Aktif;22/07/2025;7;2025;SAP
1432;ID1414;6320;03/07/2025;04/07/2025;July;Jakarta;2;Aktif;04/07/2025;7;2025;SAP
1433;ID1343;6320;03/07/2025;04/07/2025;July;Purwokerto;2;Aktif;04/07/2025;7;2025;SAP
1434;ID1323;6320;03/07/2025;04/07/2025;July;Bandung;2;Aktif;04/07/2025;7;2025;SAP
1435;ID0057;6320;03/07/2025;04/07/2025;July;Semarang;2;Aktif;04/07/2025;7;2025;SAP
1436;ID0099;6320;03/07/2025;04/07/2025;July;Cilacap;2;Aktif;04/07/2025;7;2025;SAP
1437;ID0699;6320;03/07/2025;04/07/2025;July;Palembang;2;Aktif;04/07/2025;7;2025;SAP
1438;ID1008;6320;03/07/2025;04/07/2025;July;Jakarta;2;Aktif;04/07/2025;7;2025;SAP
1439;ID1165;6320;03/07/2025;04/07/2025;July;Purwokerto;2;Aktif;04/07/2025;7;2025;SAP
1440;ID0858;6320;03/07/2025;04/07/2025;July;Bandung;2;Aktif;04/07/2025;7;2025;SAP
1441;ID1338;6320;03/07/2025;04/07/2025;July;Jakarta;2;Aktif;04/07/2025;7;2025;SAP
1442;ID1208;6320;03/07/2025;04/07/2025;July;Jakarta;2;Aktif;04/07/2025;7;2025;SAP
1443;ID1206;6320;03/07/2025;04/07/2025;July;Jakarta;2;Aktif;04/07/2025;7;2025;SAP
1444;ID0086;71;09/07/2025;10/07/2025;July;Palembang;2;Aktif;10/07/2025;7;2025;SAP
1445;ID0694;71;09/07/2025;10/07/2025;July;Semarang;2;Aktif;10/07/2025;7;2025;SAP
1446;ID0055;71;09/07/2025;10/07/2025;July;Semarang;2;Aktif;10/07/2025;7;2025;SAP
1447;ID0130;71;21/07/2025;22/07/2025;July;Purwokerto;2;Aktif;22/07/2025;7;2025;SAP
1448;ID0406;71;21/07/2025;22/07/2025;July;Jakarta;2;Aktif;22/07/2025;7;2025;SAP
1449;ID0460;71;21/07/2025;22/07/2025;July;Jakarta;2;Aktif;22/07/2025;7;2025;SAP
1450;ID0584;71;21/07/2025;22/07/2025;July;Bandung;2;Aktif;22/07/2025;7;2025;SAP
1451;ID0704;71;21/07/2025;22/07/2025;July;Semarang;2;Aktif;22/07/2025;7;2025;SAP
1452;ID0736;71;21/07/2025;22/07/2025;July;Jakarta;2;Aktif;22/07/2025;7;2025;SAP
1453;ID0033;71;21/07/2025;22/07/2025;July;Jakarta;2;Aktif;22/07/2025;7;2025;SAP
1454;ID0649;71;21/07/2025;22/07/2025;July;Cilacap;2;Aktif;22/07/2025;7;2025;SAP
1455;ID1418;71;30/07/2025;31/07/2025;July;Semarang;2;Aktif;31/07/2025;7;2025;SAP
1456;ID0610;71;30/07/2025;31/07/2025;July;Cilacap;2;Aktif;31/07/2025;7;2025;SAP
1457;ID1435;71;30/07/2025;31/07/2025;July;Cilacap;2;Aktif;31/07/2025;7;2025;SAP
1458;ID1302;71;30/07/2025;31/07/2025;July;Jakarta;2;Aktif;31/07/2025;7;2025;SAP
1459;ID0023;71;30/07/2025;31/07/2025;July;Cilacap;2;Aktif;31/07/2025;7;2025;SAP
1460;ID0391;71;30/07/2025;31/07/2025;July;Palembang;2;Aktif;31/07/2025;7;2025;SAP
1461;ID0462;71;30/07/2025;31/07/2025;July;Purwokerto;2;Aktif;31/07/2025;7;2025;SAP
1462;ID0669;71;30/07/2025;31/07/2025;July;Bandung;2;Aktif;31/07/2025;7;2025;SAP
1463;ID0676;71;30/07/2025;31/07/2025;July;Cilacap;2;Aktif;31/07/2025;7;2025;SAP
1464;ID0842;71;30/07/2025;31/07/2025;July;Yogyakarta;2;Aktif;31/07/2025;7;2025;SAP
1465;ID0559;71;30/07/2025;31/07/2025;July;Bandung;2;Aktif;31/07/2025;7;2025;SAP
1466;ID0149;63;09/07/2025;10/07/2025;July;Cilacap;2;Aktif;10/07/2025;7;2025;SAP
1467;ID0167;63;09/07/2025;10/07/2025;July;Jakarta;2;Aktif;10/07/2025;7;2025;SAP
1468;ID0091;63;09/07/2025;10/07/2025;July;Purwokerto;2;Aktif;10/07/2025;7;2025;SAP
1469;ID0653;63;09/07/2025;10/07/2025;July;Purwokerto;2;Aktif;10/07/2025;7;2025;SAP
1470;ID1480;3780;14/07/2025;16/07/2025;July;Purwokerto;3;Aktif;16/07/2025;7;2025;SAP
1471;ID1432;3780;21/07/2025;23/07/2025;July;Semarang;3;Aktif;23/07/2025;7;2025;SAP
1472;ID1442;3780;21/07/2025;23/07/2025;July;Semarang;3;Aktif;23/07/2025;7;2025;SAP
1473;ID0057;3780;21/07/2025;23/07/2025;July;Jakarta;3;Aktif;23/07/2025;7;2025;SAP
1474;ID1444;3780;21/07/2025;23/07/2025;July;Yogyakarta;3;Aktif;23/07/2025;7;2025;SAP
1475;ID0060;3780;21/07/2025;23/07/2025;July;Purwokerto;3;Aktif;23/07/2025;7;2025;SAP
1476;ID1481;3780;21/07/2025;23/07/2025;July;Bogor;3;Aktif;23/07/2025;7;2025;SAP
1477;ID0635;2278;21/07/2025;23/07/2025;July;Purwokerto;3;Aktif;23/07/2025;7;2025;SAP
1478;ID0685;2278;21/07/2025;23/07/2025;July;Jakarta;3;Aktif;23/07/2025;7;2025;SAP
1479;ID0122;2276;21/07/2025;23/07/2025;July;Bandung;3;Aktif;23/07/2025;7;2025;SAP
1480;ID0591;2276;21/07/2025;23/07/2025;July;Bandung;3;Aktif;23/07/2025;7;2025;SAP
1481;ID0046;2276;21/07/2025;23/07/2025;July;Jakarta;3;Aktif;23/07/2025;7;2025;SAP
1482;ID0615;2277;21/07/2025;23/07/2025;July;Palembang;3;Aktif;23/07/2025;7;2025;SAP
1483;ID0635;2258;24/07/2025;24/07/2025;July;Jakarta;1;Aktif;24/07/2025;7;2025;SAP
1484;ID0685;2258;24/07/2025;24/07/2025;July;Jakarta;1;Aktif;24/07/2025;7;2025;SAP
1485;ID1293;313;02/07/2025;02/07/2025;July;Purwokerto;1;Aktif;02/07/2025;7;2025;SAP
1486;ID1331;313;02/07/2025;02/07/2025;July;Purwokerto;1;Aktif;02/07/2025;7;2025;SAP
1487;ID0306;313;02/07/2025;02/07/2025;July;Jakarta;1;Aktif;02/07/2025;7;2025;SAP
1488;ID0670;313;02/07/2025;02/07/2025;July;Palembang;1;Aktif;02/07/2025;7;2025;SAP
1489;ID0021;313;02/07/2025;02/07/2025;July;Jakarta;1;Aktif;02/07/2025;7;2025;SAP
1490;ID0086;313;11/07/2025;11/07/2025;July;Cilacap;1;Aktif;11/07/2025;7;2025;SAP
1491;ID0694;313;11/07/2025;11/07/2025;July;Bogor;1;Aktif;11/07/2025;7;2025;SAP
1492;ID0055;313;11/07/2025;11/07/2025;July;Jakarta;1;Aktif;11/07/2025;7;2025;SAP
1493;ID0130;313;23/07/2025;23/07/2025;July;Jakarta;1;Aktif;23/07/2025;7;2025;SAP
1494;ID0406;313;23/07/2025;23/07/2025;July;Jakarta;1;Aktif;23/07/2025;7;2025;SAP
1495;ID0460;313;23/07/2025;23/07/2025;July;Surabaya;1;Aktif;23/07/2025;7;2025;SAP
1496;ID0584;313;23/07/2025;23/07/2025;July;Jakarta;1;Aktif;23/07/2025;7;2025;SAP
1497;ID0704;313;23/07/2025;23/07/2025;July;Jakarta;1;Aktif;23/07/2025;7;2025;SAP
1498;ID0736;313;23/07/2025;23/07/2025;July;Palembang;1;Aktif;23/07/2025;7;2025;SAP
1499;ID0033;313;23/07/2025;23/07/2025;July;Purwokerto;1;Aktif;23/07/2025;7;2025;SAP
1500;ID0649;313;23/07/2025;23/07/2025;July;Cilacap;1;Aktif;23/07/2025;7;2025;SAP
1501;ID0122;2256;24/07/2025;24/07/2025;July;Jakarta;1;Aktif;24/07/2025;7;2025;SAP
1502;ID0591;2256;24/07/2025;24/07/2025;July;Jakarta;1;Aktif;24/07/2025;7;2025;SAP
1503;ID0046;2256;24/07/2025;24/07/2025;July;Purwokerto;1;Aktif;24/07/2025;7;2025;SAP
1504;ID0149;325;11/07/2025;11/07/2025;July;Cilacap;1;Aktif;11/07/2025;7;2025;SAP
1505;ID0167;325;11/07/2025;11/07/2025;July;Palembang;1;Aktif;11/07/2025;7;2025;SAP
1506;ID0091;325;11/07/2025;11/07/2025;July;Cilacap;1;Aktif;11/07/2025;7;2025;SAP
1507;ID0653;325;11/07/2025;11/07/2025;July;Bogor;1;Aktif;11/07/2025;7;2025;SAP
1508;ID0615;2257;24/07/2025;24/07/2025;July;Jakarta;1;Aktif;24/07/2025;7;2025;SAP
1509;ID1418;313;01/08/2025;01/08/2025;August;Jakarta;1;Aktif;01/08/2025;8;2025;SAP
1510;ID0610;313;01/08/2025;01/08/2025;August;Jakarta;1;Aktif;01/08/2025;8;2025;SAP
1511;ID1435;313;01/08/2025;01/08/2025;August;Cirebon;1;Aktif;01/08/2025;8;2025;SAP
1512;ID1302;313;01/08/2025;01/08/2025;August;Semarang;1;Aktif;01/08/2025;8;2025;SAP
1513;ID0023;313;01/08/2025;01/08/2025;August;Jakarta;1;Aktif;01/08/2025;8;2025;SAP
1514;ID0391;313;01/08/2025;01/08/2025;August;Jakarta;1;Aktif;01/08/2025;8;2025;SAP
1515;ID0462;313;01/08/2025;01/08/2025;August;Purwokerto;1;Aktif;01/08/2025;8;2025;SAP
