record_id;id_pekerja;training_id;jenis_pelatihan;layering;skill_group;educational_establishment;start_date;end_date;bulan;lokasi;dur;status;expire_date;month_ed;year_ed;nama_lembaga_sertifikasi;tgl_terima_sertifikat;sumber_data
ET00625;ID1343;1456;Certification;Staff;Engineering Group;Sertifikasi Kompetensi;03/05/2025;03/05/2025;May;Surabaya;1;Aktif;03/05/2028;5;2028;;;SAP
ET00626;ID1299;1456;Certification;Staff;Engineering Group;Sertifikasi Kompetensi;03/05/2025;03/05/2025;May;Surabaya;1;Aktif;03/05/2028;5;2028;;;SAP
ET00627;ID1323;1456;Certification;Staff;Engineering Group;Sertifikasi Kompetensi;03/05/2025;03/05/2025;May;Surabaya;1;Aktif;03/05/2028;5;2028;;;SAP
ET00628;ID1307;1456;Certification;Staff;Engineering Group;Sertifikasi Kompetensi;03/05/2025;03/05/2025;May;Surabaya;1;Aktif;03/05/2028;5;2028;;;SAP
ET00629;ID1276;1456;Certification;Staff;Engineering Group;Sertifikasi Kompetensi;03/05/2025;03/05/2025;May;Surabaya;1;Aktif;03/05/2028;5;2028;;;SAP
ET00630;ID1290;1456;Certification;Staff;Engineering Group;Sertifikasi Kompetensi;03/05/2025;03/05/2025;May;Surabaya;1;Aktif;03/05/2028;5;2028;;;SAP
ET00631;ID1310;1456;Certification;Staff;Engineering Group;Sertifikasi Kompetensi;03/05/2025;03/05/2025;May;Surabaya;1;Aktif;03/05/2028;5;2028;;;SAP
ET00632;ID1294;1456;Certification;Staff;Engineering Group;Sertifikasi Kompetensi;03/05/2025;03/05/2025;May;Surabaya;1;Aktif;03/05/2028;5;2028;;;SAP
ET00633;ID1279;1456;Certification;Staff;Engineering Group;Sertifikasi Kompetensi;03/05/2025;03/05/2025;May;Surabaya;1;Aktif;03/05/2028;5;2028;;;SAP
ET00634;ID0847;1456;Certification;Staff;Maintenance Group;Sertifikasi Kompetensi;03/05/2025;03/05/2025;May;Surabaya;1;Aktif;03/05/2028;5;2028;;;SAP
ET00635;ID0878;1456;Certification;Staff;Maintenance Group;Sertifikasi Kompetensi;03/05/2025;03/05/2025;May;Surabaya;1;Aktif;03/05/2028;5;2028;;;SAP
ET00636;ID1297;1456;Certification;Staff;Engineering Group;Sertifikasi Kompetensi;03/05/2025;03/05/2025;May;Surabaya;1;Aktif;03/05/2028;5;2028;;;SAP
ET00637;ID0837;1456;Certification;Executive;Maintenance Group;Sertifikasi Kompetensi;03/05/2025;03/05/2025;May;Surabaya;1;Aktif;03/05/2028;5;2028;;;SAP
ET00638;ID1061;1456;Certification;Sr. Staff;Maintenance Group;Sertifikasi Kompetensi;03/05/2025;03/05/2025;May;Surabaya;1;Aktif;03/05/2028;5;2028;;;SAP
ET00639;ID0922;1456;Certification;Sr. Staff;Maintenance Group;Sertifikasi Kompetensi;03/05/2025;03/05/2025;May;Surabaya;1;Aktif;03/05/2028;5;2028;;;SAP
ET00640;ID1464;7443;Technical Training;Sr. Staff;Supporting Group;Training;05/05/2025;07/05/2025;May;Surabaya;3;Aktif;07/05/2025;5;2025;;;SAP
ET00641;ID1350;7443;Technical Training;Executive;HSSE Group;Training;05/05/2025;07/05/2025;May;Surabaya;3;Aktif;07/05/2025;5;2025;;;SAP
ET00642;ID1452;7443;Technical Training;Executive;Supporting Group;Training;05/05/2025;07/05/2025;May;Surabaya;3;Aktif;07/05/2025;5;2025;;;SAP
ET00643;ID0007;7443;Technical Training;Executive;Production Group;Training;05/05/2025;07/05/2025;May;Surabaya;3;Aktif;07/05/2025;5;2025;;;SAP
ET00644;ID1486;7443;Technical Training;Executive;Maintenance Group;Training;05/05/2025;07/05/2025;May;Surabaya;3;Aktif;07/05/2025;5;2025;;;SAP
ET00645;ID0278;7443;Technical Training;Executive;Production Group;Training;05/05/2025;07/05/2025;May;Surabaya;3;Aktif;07/05/2025;5;2025;;;SAP
ET00646;ID1433;4633;HSSE Training;Sr. Staff;Supporting Group;Training;22/05/2025;23/05/2025;May;Semarang;2;Aktif;23/05/2025;5;2025;;;SAP
ET00647;ID1382;4633;HSSE Training;Sr. Staff;HSSE Group;Training;22/05/2025;23/05/2025;May;Semarang;2;Aktif;23/05/2025;5;2025;;;SAP
ET00648;ID1447;3327;Technical Training;Jr. Staff;Supporting Group;Mobile Learning;31/05/2025;31/05/2025;May;Jakarta;1;Aktif;31/05/2025;5;2025;;;SAP
ET00649;ID0689;3152;Technical Training;Jr. Staff;Production Group;Mobile Learning;31/05/2025;31/05/2025;May;Jakarta;1;Aktif;31/05/2025;5;2025;;;SAP
ET00650;ID0708;7454;HSSE Training;Jr. Staff;Production Group;Mobile Learning;31/05/2025;31/05/2025;May;Jakarta;1;Aktif;31/05/2025;5;2025;;;SAP
ET00651;ID0708;3330;Technical Training;Jr. Staff;Production Group;Mobile Learning;31/05/2025;31/05/2025;May;Jakarta;1;Aktif;31/05/2025;5;2025;;;SAP
ET00652;ID1307;7454;HSSE Training;Staff;Engineering Group;Mobile Learning;31/05/2025;31/05/2025;May;Jakarta;1;Aktif;31/05/2025;5;2025;;;SAP
ET00653;ID1306;3326;Technical Training;Staff;Engineering Group;Mobile Learning;31/05/2025;31/05/2025;May;Jakarta;1;Aktif;31/05/2025;5;2025;;;SAP
ET00654;ID0163;3152;Technical Training;Staff;Production Group;Mobile Learning;31/05/2025;31/05/2025;May;Jakarta;1;Aktif;31/05/2025;5;2025;;;SAP
ET00655;ID0250;3152;Technical Training;Jr. Staff;Production Group;Mobile Learning;31/05/2025;31/05/2025;May;Jakarta;1;Aktif;31/05/2025;5;2025;;;SAP
ET00656;ID0408;2622;HSSE Training;Jr. Staff;Production Group;Mobile Learning;31/05/2025;31/05/2025;May;Jakarta;1;Aktif;31/05/2025;5;2025;;;SAP
ET00657;ID0408;2703;Technical Training;Jr. Staff;Production Group;Mobile Learning;31/05/2025;31/05/2025;May;Jakarta;1;Aktif;31/05/2025;5;2025;;;SAP
ET00658;ID0408;7454;HSSE Training;Jr. Staff;Production Group;Mobile Learning;31/05/2025;31/05/2025;May;Jakarta;1;Aktif;31/05/2025;5;2025;;;SAP
ET00659;ID0434;7454;HSSE Training;Jr. Staff;Production Group;Mobile Learning;31/05/2025;31/05/2025;May;Jakarta;1;Aktif;31/05/2025;5;2025;;;SAP
ET00660;ID0460;3330;Technical Training;Jr. Staff;Production Group;Mobile Learning;31/05/2025;31/05/2025;May;Jakarta;1;Aktif;31/05/2025;5;2025;;;SAP
ET00661;ID0460;3152;Technical Training;Jr. Staff;Production Group;Mobile Learning;31/05/2025;31/05/2025;May;Jakarta;1;Aktif;31/05/2025;5;2025;;;SAP
ET00662;ID0370;3326;Technical Training;Sr. Staff;Production Group;Mobile Learning;31/05/2025;31/05/2025;May;Jakarta;1;Aktif;31/05/2025;5;2025;;;SAP
ET00663;ID0614;3332;Technical Training;Staff;Production Group;Mobile Learning;31/05/2025;31/05/2025;May;Jakarta;1;Aktif;31/05/2025;5;2025;;;SAP
ET00664;ID0614;926;Technical Training;Staff;Production Group;Mobile Learning;31/05/2025;31/05/2025;May;Jakarta;1;Aktif;31/05/2025;5;2025;;;SAP
ET00665;ID0614;939;Technical Training;Staff;Production Group;Mobile Learning;31/05/2025;31/05/2025;May;Jakarta;1;Aktif;31/05/2025;5;2025;;;SAP
ET00666;ID0614;940;Technical Training;Staff;Production Group;Mobile Learning;31/05/2025;31/05/2025;May;Jakarta;1;Aktif;31/05/2025;5;2025;;;SAP
ET00667;ID0614;914;Technical Training;Staff;Production Group;Mobile Learning;31/05/2025;31/05/2025;May;Jakarta;1;Aktif;31/05/2025;5;2025;;;SAP
ET00668;ID0615;3335;HSSE Training;Staff;Production Group;Mobile Learning;31/05/2025;31/05/2025;May;Jakarta;1;Aktif;31/05/2025;5;2025;;;SAP
ET00669;ID0615;3152;Technical Training;Staff;Production Group;Mobile Learning;31/05/2025;31/05/2025;May;Jakarta;1;Aktif;31/05/2025;5;2025;;;SAP
ET00670;ID0636;922;Technical Training;Staff;Production Group;Mobile Learning;31/05/2025;31/05/2025;May;Jakarta;1;Aktif;31/05/2025;5;2025;;;SAP
ET00671;ID0636;927;Technical Training;Staff;Production Group;Mobile Learning;31/05/2025;31/05/2025;May;Jakarta;1;Aktif;31/05/2025;5;2025;;;SAP
ET00672;ID0636;3319;Technical Training;Staff;Production Group;Mobile Learning;31/05/2025;31/05/2025;May;Jakarta;1;Aktif;31/05/2025;5;2025;;;SAP
ET00673;ID0636;5094;Technical Training;Staff;Production Group;Mobile Learning;31/05/2025;31/05/2025;May;Jakarta;1;Aktif;31/05/2025;5;2025;;;SAP
ET00674;ID0636;930;Technical Training;Staff;Production Group;Mobile Learning;31/05/2025;31/05/2025;May;Jakarta;1;Aktif;31/05/2025;5;2025;;;SAP
ET00675;ID0636;2622;HSSE Training;Staff;Production Group;Mobile Learning;31/05/2025;31/05/2025;May;Jakarta;1;Aktif;31/05/2025;5;2025;;;SAP
ET00676;ID0636;3738;Technical Training;Staff;Production Group;Mobile Learning;31/05/2025;31/05/2025;May;Jakarta;1;Aktif;31/05/2025;5;2025;;;SAP
ET00677;ID0636;939;Technical Training;Staff;Production Group;Mobile Learning;31/05/2025;31/05/2025;May;Jakarta;1;Aktif;31/05/2025;5;2025;;;SAP
ET00678;ID0636;938;Technical Training;Staff;Production Group;Mobile Learning;31/05/2025;31/05/2025;May;Jakarta;1;Aktif;31/05/2025;5;2025;;;SAP
ET00679;ID0636;940;Technical Training;Staff;Production Group;Mobile Learning;31/05/2025;31/05/2025;May;Jakarta;1;Aktif;31/05/2025;5;2025;;;SAP
ET00680;ID0636;3321;Technical Training;Staff;Production Group;Mobile Learning;31/05/2025;31/05/2025;May;Jakarta;1;Aktif;31/05/2025;5;2025;;;SAP
ET00681;ID0636;3333;Technical Training;Staff;Production Group;Mobile Learning;31/05/2025;31/05/2025;May;Jakarta;1;Aktif;31/05/2025;5;2025;;;SAP
ET00682;ID0636;3421;Technical Training;Staff;Production Group;Mobile Learning;31/05/2025;31/05/2025;May;Jakarta;1;Aktif;31/05/2025;5;2025;;;SAP
ET00683;ID0636;914;Technical Training;Staff;Production Group;Mobile Learning;31/05/2025;31/05/2025;May;Jakarta;1;Aktif;31/05/2025;5;2025;;;SAP
ET00684;ID0636;3418;Technical Training;Staff;Production Group;Mobile Learning;31/05/2025;31/05/2025;May;Jakarta;1;Aktif;31/05/2025;5;2025;;;SAP
ET00685;ID0636;3323;Technical Training;Staff;Production Group;Mobile Learning;31/05/2025;31/05/2025;May;Jakarta;1;Aktif;31/05/2025;5;2025;;;SAP
ET00686;ID0636;3324;Technical Training;Staff;Production Group;Mobile Learning;31/05/2025;31/05/2025;May;Jakarta;1;Aktif;31/05/2025;5;2025;;;SAP
ET00687;ID0636;6676;HSSE Training;Staff;Production Group;Mobile Learning;31/05/2025;31/05/2025;May;Jakarta;1;Aktif;31/05/2025;5;2025;;;SAP
ET00688;ID0636;6677;HSSE Training;Staff;Production Group;Mobile Learning;31/05/2025;31/05/2025;May;Jakarta;1;Aktif;31/05/2025;5;2025;;;SAP
ET00689;ID0636;4666;Technical Training;Staff;Production Group;Mobile Learning;31/05/2025;31/05/2025;May;Jakarta;1;Aktif;31/05/2025;5;2025;;;SAP
ET00690;ID0636;3326;Technical Training;Staff;Production Group;Mobile Learning;31/05/2025;31/05/2025;May;Jakarta;1;Aktif;31/05/2025;5;2025;;;SAP
ET00691;ID0636;2703;Technical Training;Staff;Production Group;Mobile Learning;31/05/2025;31/05/2025;May;Jakarta;1;Aktif;31/05/2025;5;2025;;;SAP
ET00692;ID0636;3420;Technical Training;Staff;Production Group;Mobile Learning;31/05/2025;31/05/2025;May;Jakarta;1;Aktif;31/05/2025;5;2025;;;SAP
ET00693;ID0636;4104;Technical Training;Staff;Production Group;Mobile Learning;31/05/2025;31/05/2025;May;Jakarta;1;Aktif;31/05/2025;5;2025;;;SAP
ET00694;ID0636;7454;HSSE Training;Staff;Production Group;Mobile Learning;31/05/2025;31/05/2025;May;Jakarta;1;Aktif;31/05/2025;5;2025;;;SAP
ET00695;ID0648;927;Technical Training;Jr. Staff;Production Group;Mobile Learning;31/05/2025;31/05/2025;May;Jakarta;1;Aktif;31/05/2025;5;2025;;;SAP
ET00696;ID0648;926;Technical Training;Jr. Staff;Production Group;Mobile Learning;31/05/2025;31/05/2025;May;Jakarta;1;Aktif;31/05/2025;5;2025;;;SAP
ET00697;ID0648;930;Technical Training;Jr. Staff;Production Group;Mobile Learning;31/05/2025;31/05/2025;May;Jakarta;1;Aktif;31/05/2025;5;2025;;;SAP
ET00698;ID0648;939;Technical Training;Jr. Staff;Production Group;Mobile Learning;31/05/2025;31/05/2025;May;Jakarta;1;Aktif;31/05/2025;5;2025;;;SAP
ET00699;ID0648;938;Technical Training;Jr. Staff;Production Group;Mobile Learning;31/05/2025;31/05/2025;May;Jakarta;1;Aktif;31/05/2025;5;2025;;;SAP
ET00700;ID0648;940;Technical Training;Jr. Staff;Production Group;Mobile Learning;31/05/2025;31/05/2025;May;Jakarta;1;Aktif;31/05/2025;5;2025;;;SAP
ET00701;ID0648;914;Technical Training;Jr. Staff;Production Group;Mobile Learning;31/05/2025;31/05/2025;May;Jakarta;1;Aktif;31/05/2025;5;2025;;;SAP
ET00702;ID0648;925;Technical Training;Jr. Staff;Production Group;Mobile Learning;31/05/2025;31/05/2025;May;Jakarta;1;Aktif;31/05/2025;5;2025;;;SAP
ET00703;ID1155;7454;HSSE Training;Staff;Maintenance Group;Mobile Learning;31/05/2025;31/05/2025;May;Jakarta;1;Aktif;31/05/2025;5;2025;;;SAP
ET00704;ID1049;7454;HSSE Training;Jr. Staff;Maintenance Group;Mobile Learning;31/05/2025;31/05/2025;May;Jakarta;1;Aktif;31/05/2025;5;2025;;;SAP
ET00705;ID0664;3319;Technical Training;Jr. Staff;Production Group;Mobile Learning;31/05/2025;31/05/2025;May;Jakarta;1;Aktif;31/05/2025;5;2025;;;SAP
ET00706;ID0792;3335;HSSE Training;Staff;Production Group;Mobile Learning;31/05/2025;31/05/2025;May;Jakarta;1;Aktif;31/05/2025;5;2025;;;SAP
ET00707;ID0795;2622;HSSE Training;Staff;Production Group;Mobile Learning;31/05/2025;31/05/2025;May;Jakarta;1;Aktif;31/05/2025;5;2025;;;SAP
ET00708;ID0795;3322;Technical Training;Staff;Production Group;Mobile Learning;31/05/2025;31/05/2025;May;Jakarta;1;Aktif;31/05/2025;5;2025;;;SAP
ET00709;ID1460;7454;HSSE Training;Executive;Supporting Group;Mobile Learning;31/05/2025;31/05/2025;May;Jakarta;1;Aktif;31/05/2025;5;2025;;;SAP
ET00710;ID1460;3330;Technical Training;Executive;Supporting Group;Mobile Learning;31/05/2025;31/05/2025;May;Jakarta;1;Aktif;31/05/2025;5;2025;;;SAP
ET00711;ID0557;2622;HSSE Training;Jr. Staff;Production Group;Mobile Learning;31/05/2025;31/05/2025;May;Jakarta;1;Aktif;31/05/2025;5;2025;;;SAP
ET00712;ID0557;3421;Technical Training;Jr. Staff;Production Group;Mobile Learning;31/05/2025;31/05/2025;May;Jakarta;1;Aktif;31/05/2025;5;2025;;;SAP
ET00713;ID0557;3418;Technical Training;Jr. Staff;Production Group;Mobile Learning;31/05/2025;31/05/2025;May;Jakarta;1;Aktif;31/05/2025;5;2025;;;SAP
ET00714;ID0557;3324;Technical Training;Jr. Staff;Production Group;Mobile Learning;31/05/2025;31/05/2025;May;Jakarta;1;Aktif;31/05/2025;5;2025;;;SAP
ET00715;ID0557;7454;HSSE Training;Jr. Staff;Production Group;Mobile Learning;31/05/2025;31/05/2025;May;Jakarta;1;Aktif;31/05/2025;5;2025;;;SAP
ET00716;ID0457;3738;Technical Training;Jr. Staff;Production Group;Mobile Learning;31/05/2025;31/05/2025;May;Jakarta;1;Aktif;31/05/2025;5;2025;;;SAP
ET00717;ID0457;7454;HSSE Training;Jr. Staff;Production Group;Mobile Learning;31/05/2025;31/05/2025;May;Jakarta;1;Aktif;31/05/2025;5;2025;;;SAP
ET00718;ID1425;3780;HSSE Training;Staff;Supporting Group;Training;02/06/2025;04/06/2025;June;Jakarta;3;Aktif;04/06/2025;6;2025;;;SAP
ET00719;ID1397;342;Certification;Sr. Staff;HSSE Group;Sertifikasi Kompetensi;23/06/2025;24/06/2025;June;Bogor;2;Aktif;24/06/2028;6;2028;;;SAP
ET00720;ID0517;342;Certification;Staff;Production Group;Sertifikasi Kompetensi;23/06/2025;24/06/2025;June;Bogor;2;Aktif;24/06/2028;6;2028;;;SAP
ET00721;ID0471;342;Certification;Staff;Production Group;Sertifikasi Kompetensi;23/06/2025;24/06/2025;June;Bogor;2;Aktif;24/06/2028;6;2028;;;SAP
ET00722;ID0532;342;Certification;Staff;Production Group;Sertifikasi Kompetensi;23/06/2025;24/06/2025;June;Bogor;2;Aktif;24/06/2028;6;2028;;;SAP
ET00723;ID1401;2298;Technical Training;Sr. Staff;HSSE Group;Training;07/07/2025;11/07/2025;July;Bali;5;Aktif;11/07/2025;7;2025;;;SAP
ET00724;ID1319;184;Technical Training;Sr. Staff;Engineering Group;Training;14/07/2025;16/07/2025;July;Purwokerto;3;Aktif;16/07/2025;7;2025;;;SAP
ET00725;ID0233;2298;Technical Training;Sr. Staff;Production Group;Training;14/07/2025;18/07/2025;July;Bali;5;Aktif;18/07/2025;7;2025;;;SAP
ET00726;ID1208;184;Technical Training;Staff;Engineering Group;Training;14/07/2025;16/07/2025;July;Purwokerto;3;Aktif;16/07/2025;7;2025;;;SAP
ET00727;ID1268;184;Technical Training;Sr. Staff;Engineering Group;Training;14/07/2025;16/07/2025;July;Purwokerto;3;Aktif;16/07/2025;7;2025;;;SAP
ET00728;ID1256;184;Technical Training;Jr. Staff;Engineering Group;Training;14/07/2025;16/07/2025;July;Purwokerto;3;Aktif;16/07/2025;7;2025;;;SAP
ET00729;ID1233;184;Technical Training;Staff;Engineering Group;Training;14/07/2025;16/07/2025;July;Purwokerto;3;Aktif;16/07/2025;7;2025;;;SAP
ET00730;ID1211;184;Technical Training;Staff;Engineering Group;Training;14/07/2025;16/07/2025;July;Purwokerto;3;Aktif;16/07/2025;7;2025;;;SAP
ET00731;ID1191;184;Technical Training;Jr. Staff;Engineering Group;Training;14/07/2025;16/07/2025;July;Purwokerto;3;Aktif;16/07/2025;7;2025;;;SAP
ET00732;ID1206;184;Technical Training;Staff;Engineering Group;Training;14/07/2025;16/07/2025;July;Purwokerto;3;Aktif;16/07/2025;7;2025;;;SAP
ET00733;ID1178;184;Technical Training;Staff;Engineering Group;Training;14/07/2025;16/07/2025;July;Purwokerto;3;Aktif;16/07/2025;7;2025;;;SAP
ET00734;ID1205;184;Technical Training;Sr. Staff;Engineering Group;Training;14/07/2025;16/07/2025;July;Purwokerto;3;Aktif;16/07/2025;7;2025;;;SAP
ET00735;ID1403;2298;Technical Training;Staff;HSSE Group;Training;14/07/2025;18/07/2025;July;Bali;5;Aktif;18/07/2025;7;2025;;;SAP
ET00736;ID0817;637;Technical Training;Staff;Engineering Group;Training;22/07/2025;24/07/2025;July;Jakarta;3;Aktif;24/07/2025;7;2025;;;SAP
ET00737;ID0816;637;Technical Training;Staff;Engineering Group;Training;22/07/2025;24/07/2025;July;Jakarta;3;Aktif;24/07/2025;7;2025;;;SAP
ET00738;ID0834;637;Technical Training;Staff;Engineering Group;Training;22/07/2025;24/07/2025;July;Jakarta;3;Aktif;24/07/2025;7;2025;;;SAP
ET00739;ID0830;637;Technical Training;Staff;Engineering Group;Training;22/07/2025;24/07/2025;July;Jakarta;3;Aktif;24/07/2025;7;2025;;;SAP
ET00740;ID1423;70;Technical Training;Staff;Supporting Group;Training;28/07/2025;29/07/2025;July;Bandung;2;Aktif;29/07/2025;7;2025;;;SAP
ET00741;ID0628;1713;Technical Training;Jr. Staff;Production Group;Training;31/07/2025;31/07/2025;July;Purwokerto;1;Aktif;31/07/2025;7;2025;;;SAP
ET00742;ID0849;1713;Technical Training;Staff;Maintenance Group;Training;31/07/2025;31/07/2025;July;Purwokerto;1;Aktif;31/07/2025;7;2025;;;SAP
ET00743;ID1259;1713;Technical Training;Jr. Staff;Engineering Group;Training;31/07/2025;31/07/2025;July;Purwokerto;1;Aktif;31/07/2025;7;2025;;;SAP
ET00744;ID1228;274;HSSE Training;Jr. Staff;Engineering Group;Training;07/07/2025;10/07/2025;July;Palembang;4;Aktif;10/07/2025;7;2025;;;SAP
ET00745;ID1228;2255;Certification;Jr. Staff;Engineering Group;Sertifikasi Kompetensi;11/07/2025;11/07/2025;July;Palembang;1;Aktif;11/07/2025;7;2025;;;SAP
ET00746;ID1319;274;HSSE Training;Sr. Staff;Engineering Group;Training;07/07/2025;10/07/2025;July;Palembang;4;Aktif;10/07/2025;7;2025;;;SAP
ET00747;ID1319;2255;Certification;Sr. Staff;Engineering Group;Sertifikasi Kompetensi;11/07/2025;11/07/2025;July;Palembang;1;Aktif;11/07/2025;7;2025;;;SAP
ET00748;ID1437;4032;Technical Training;Staff;Supporting Group;Training;21/07/2025;25/07/2025;July;Semarang;5;Aktif;25/07/2025;7;2025;;;SAP
ET00749;ID0282;73;Technical Training;Staff;Production Group;Training;07/07/2025;10/07/2025;July;Palembang;4;Aktif;10/07/2025;7;2025;;;SAP
ET00750;ID0282;314;Certification;Staff;Production Group;Sertifikasi Kompetensi;11/07/2025;11/07/2025;July;Palembang;1;Aktif;11/07/2025;7;2025;;;SAP
ET00751;ID0280;274;HSSE Training;Staff;Production Group;Training;07/07/2025;10/07/2025;July;Palembang;4;Aktif;10/07/2025;7;2025;;;SAP
ET00752;ID0280;2255;Certification;Staff;Production Group;Sertifikasi Kompetensi;11/07/2025;11/07/2025;July;Palembang;1;Aktif;11/07/2025;7;2025;;;SAP
ET00753;ID0301;53;HSSE Training;Staff;Production Group;Training;28/07/2025;30/07/2025;July;Palembang;3;Aktif;30/07/2025;7;2025;;;SAP
ET00754;ID0313;1469;HSSE Training;Staff;Production Group;Training;07/07/2025;08/07/2025;July;Palembang;2;Aktif;08/07/2025;7;2025;;;SAP
ET00755;ID1454;1713;Technical Training;Staff;Supporting Group;Training;31/07/2025;31/07/2025;July;Purwokerto;1;Aktif;31/07/2025;7;2025;;;SAP
ET00756;ID0531;336;Certification;Sr. Staff;Production Group;Sertifikasi Kompetensi;03/07/2025;04/07/2025;July;Yogyakarta;2;Aktif;04/07/2025;7;2025;;;SAP
ET00757;ID0464;53;HSSE Training;Sr. Staff;Production Group;Training;28/07/2025;30/07/2025;July;Palembang;3;Aktif;30/07/2025;7;2025;;;SAP
ET00758;ID0510;53;HSSE Training;Staff;Production Group;Training;28/07/2025;30/07/2025;July;Palembang;3;Aktif;30/07/2025;7;2025;;;SAP
ET00759;ID0542;1713;Technical Training;Staff;Production Group;Training;31/07/2025;31/07/2025;July;Purwokerto;1;Aktif;31/07/2025;7;2025;;;SAP
ET00760;ID0589;322;Certification;Staff;Production Group;Sertifikasi Kompetensi;10/07/2025;10/07/2025;July;Yogyakarta;1;Aktif;10/07/2025;7;2025;;;SAP
ET00761;ID0597;1713;Technical Training;Jr. Staff;Production Group;Training;31/07/2025;31/07/2025;July;Purwokerto;1;Aktif;31/07/2025;7;2025;;;SAP
ET00762;ID0608;1907;HSSE Training;Staff;Production Group;Training;28/07/2025;29/07/2025;July;Palembang;2;Aktif;29/07/2025;7;2025;;;SAP
ET00763;ID0608;1926;Certification;Staff;Production Group;Sertifikasi Kompetensi;30/07/2025;30/07/2025;July;Palembang;1;Aktif;30/07/2025;7;2025;;;SAP
ET00764;ID0702;1713;Technical Training;Jr. Staff;Production Group;Training;31/07/2025;31/07/2025;July;Purwokerto;1;Aktif;31/07/2025;7;2025;;;SAP
ET00765;ID0824;1713;Technical Training;Staff;Engineering Group;Training;31/07/2025;31/07/2025;July;Purwokerto;1;Aktif;31/07/2025;7;2025;;;SAP
ET00766;ID0818;1713;Technical Training;Staff;Engineering Group;Training;31/07/2025;31/07/2025;July;Purwokerto;1;Aktif;31/07/2025;7;2025;;;SAP
ET00767;ID0883;322;Certification;Sr. Staff;Maintenance Group;Sertifikasi Kompetensi;10/07/2025;10/07/2025;July;Yogyakarta;1;Aktif;10/07/2025;7;2025;;;SAP
ET00768;ID0861;1713;Technical Training;Staff;Maintenance Group;Training;31/07/2025;31/07/2025;July;Purwokerto;1;Aktif;31/07/2025;7;2025;;;SAP
ET00769;ID1434;1713;Technical Training;Staff;Supporting Group;Training;31/07/2025;31/07/2025;July;Purwokerto;1;Aktif;31/07/2025;7;2025;;;SAP
ET00770;ID0937;1713;Technical Training;Sr. Staff;Maintenance Group;Training;31/07/2025;31/07/2025;July;Purwokerto;1;Aktif;31/07/2025;7;2025;;;SAP
ET00771;ID0929;1713;Technical Training;Sr. Staff;Maintenance Group;Training;31/07/2025;31/07/2025;July;Purwokerto;1;Aktif;31/07/2025;7;2025;;;SAP
ET00772;ID1176;336;Certification;Sr. Staff;Production Group;Sertifikasi Kompetensi;03/07/2025;04/07/2025;July;Yogyakarta;2;Aktif;04/07/2025;7;2025;;;SAP
ET00773;ID0279;1713;Technical Training;Sr. Staff;Production Group;Training;31/07/2025;31/07/2025;July;Purwokerto;1;Aktif;31/07/2025;7;2025;;;SAP
ET00774;ID1179;1713;Technical Training;Staff;Engineering Group;Training;31/07/2025;31/07/2025;July;Purwokerto;1;Aktif;31/07/2025;7;2025;;;SAP
ET00775;ID0645;1713;Technical Training;Staff;Production Group;Training;31/07/2025;31/07/2025;July;Purwokerto;1;Aktif;31/07/2025;7;2025;;;SAP
